latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
13.90974,105.72508,337.67,0.42,0.38,2024-03-07,622,N,VIIRS,n,2,298.77,2.61,D,0
13.91269,101.36101,338.39,0.42,0.38,2024-03-07,622,N,VIIRS,n,2,309.1,4.17,D,0
13.91549,105.29726,342.41,0.41,0.37,2024-03-07,622,N,VIIRS,n,2,305.17,4.94,D,0
13.91631,100.32061,333.05,0.46,0.39,2024-03-07,622,N,VIIRS,l,2,306.93,1.92,D,0
13.91714,101.21297,334.38,0.42,0.38,2024-03-07,622,N,VIIRS,l,2,308.86,1.92,D,0
13.92111,100.99379,335.59,0.43,0.38,2024-03-07,622,N,VIIRS,l,2,305.78,1.81,D,0
13.92141,100.97331,332.38,0.43,0.38,2024-03-07,622,N,VIIRS,l,2,305.18,1.51,D,0
13.9252,103.60696,342.29,0.38,0.36,2024-03-07,622,N,VIIRS,n,2,305.62,5.28,D,0
13.92715,103.8181,342.86,0.38,0.36,2024-03-07,622,N,VIIRS,n,2,308.06,9.2,D,0
13.93001,103.63888,343.11,0.38,0.36,2024-03-07,622,N,VIIRS,n,2,309.32,7.26,D,0
13.93046,103.81758,339.4,0.38,0.36,2024-03-07,622,N,VIIRS,n,2,305.17,9.2,D,0
13.93098,101.03288,342.54,0.43,0.38,2024-03-07,622,N,VIIRS,n,2,306.93,10.56,D,0
13.93256,107.10323,332.49,0.48,0.4,2024-03-07,622,N,VIIRS,n,2,300.23,2.1,D,0
13.93272,105.00747,334.8,0.4,0.37,2024-03-07,622,N,VIIRS,n,2,301.44,2.72,D,0
13.93684,106.27943,338.58,0.44,0.39,2024-03-07,622,N,VIIRS,n,2,303.02,5.02,D,0
13.94143,104.21001,346.08,0.39,0.36,2024-03-07,622,N,VIIRS,n,2,303.51,5.38,D,0
13.94146,105.04404,338.9,0.4,0.37,2024-03-07,622,N,VIIRS,n,2,306.19,5.04,D,0
13.94165,103.3792,340.32,0.38,0.36,2024-03-07,622,N,VIIRS,l,2,311.66,7.52,D,0
13.94183,106.76655,341.65,0.46,0.39,2024-03-07,622,N,VIIRS,n,2,303.76,8.12,D,0
13.9419,106.76719,348.05,0.47,0.39,2024-03-07,622,N,VIIRS,n,2,303.57,4.11,D,0
13.94361,105.05891,349.6,0.4,0.37,2024-03-07,622,N,VIIRS,n,2,306.91,7.45,D,0
13.94414,105.06261,337.01,0.4,0.37,2024-03-07,622,N,VIIRS,n,2,303.62,4.7,D,0
13.94463,104.57069,337.16,0.39,0.36,2024-03-07,622,N,VIIRS,n,2,305.62,3.95,D,0
