latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
14.08525,107.59892,331.12,0.43,0.38,2021-04-27,615,N,VIIRS,n,2,292.46,2.57,D,0
14.18006,107.40348,339.48,0.42,0.38,2021-04-27,615,N,VIIRS,n,2,289.88,21.4,D,0
14.39666,107.56145,341.22,0.43,0.38,2021-04-27,615,N,VIIRS,n,2,293.51,12.48,D,0
14.40015,107.56087,334.63,0.43,0.38,2021-04-27,615,N,VIIRS,n,2,294.99,12.48,D,0
14.40071,107.56488,349,0.43,0.38,2021-04-27,615,N,VIIRS,n,2,296.05,77.58,D,0
14.65156,107.55989,333.49,0.43,0.38,2021-04-27,615,N,VIIRS,n,2,291.75,3.84,D,0
19.90263,102.88583,334.74,0.39,0.36,2021-04-27,617,N,VIIRS,n,2,299.07,3.61,D,0
20.1896,103.07411,338.83,0.39,0.36,2021-04-27,617,N,VIIRS,n,2,298.31,4.98,D,0
21.1165,100.81248,328.68,0.43,0.38,2021-04-27,617,N,VIIRS,n,2,299.42,5.9,D,0
21.11858,100.80341,330.26,0.43,0.38,2021-04-27,617,N,VIIRS,l,2,299.85,4.88,D,0
21.16095,100.8641,330.07,0.43,0.38,2021-04-27,617,N,VIIRS,l,2,296.85,4.18,D,0
21.16248,100.86521,334.49,0.43,0.38,2021-04-27,617,N,VIIRS,n,2,299.69,5.59,D,0
21.16523,100.86033,329.87,0.43,0.38,2021-04-27,617,N,VIIRS,l,2,296.39,3.15,D,0
22.22607,101.63982,333.71,0.4,0.37,2021-04-27,617,N,VIIRS,n,2,292.6,3.57,D,0
22.29124,101.93945,328.82,0.39,0.36,2021-04-27,617,N,VIIRS,n,2,297.62,2.38,D,0
18.48843,107.61903,310.39,0.39,0.44,2021-04-27,1846,N,VIIRS,n,2,288.65,1.32,N,3
22.13509,100.18221,297.8,0.45,0.39,2021-04-27,1846,N,VIIRS,n,2,265.57,0.72,N,0
14.98319,107.40991,307.73,0.44,0.46,2021-04-27,1847,N,VIIRS,n,2,288.19,1.08,N,0
16.34385,107.45499,328.39,0.42,0.45,2021-04-27,1847,N,VIIRS,n,2,289.14,2.93,N,0
16.50558,107.4673,301.68,0.42,0.45,2021-04-27,1847,N,VIIRS,n,2,290.23,1.43,N,0
18.02467,106.43273,305.97,0.52,0.41,2021-04-27,1847,N,VIIRS,n,2,289.44,1.52,N,2
18.03395,106.42455,306.1,0.52,0.41,2021-04-27,1847,N,VIIRS,n,2,289.08,1.15,N,0
18.11481,103.04929,303.96,0.39,0.36,2021-04-27,1847,N,VIIRS,n,2,289.94,0.44,N,0
14.09829,103.96965,296.2,0.44,0.38,2021-04-27,1848,N,VIIRS,n,2,275.34,0.45,N,0
14.18064,107.42766,299.43,0.45,0.47,2021-04-27,1848,N,VIIRS,n,2,277.63,0.67,N,0
14.41322,103.40161,297.27,0.42,0.37,2021-04-27,1848,N,VIIRS,n,2,272.5,0.69,N,0
14.62763,101.09833,297.95,0.38,0.36,2021-04-27,1848,N,VIIRS,n,2,269.7,0.72,N,2
14.63096,101.077,301.88,0.38,0.36,2021-04-27,1848,N,VIIRS,n,2,275.2,0.81,N,2
14.63427,101.07756,296.19,0.38,0.36,2021-04-27,1848,N,VIIRS,n,2,275.67,0.56,N,2
14.67358,100.80258,301.94,0.39,0.36,2021-04-27,1848,N,VIIRS,n,2,264.82,0.98,N,2
14.10013,103.96946,332.34,0.44,0.46,2021-04-28,556,N,VIIRS,n,2,294.39,3.23,D,0
14.147,104.71835,340.43,0.39,0.44,2021-04-28,556,N,VIIRS,n,2,295.02,3.7,D,0
14.14801,104.7186,339.82,0.39,0.44,2021-04-28,556,N,VIIRS,n,2,294.96,4.3,D,0
14.17533,104.27637,330.66,0.42,0.45,2021-04-28,556,N,VIIRS,n,2,293.47,4.8,D,0
14.176,104.28022,341.05,0.42,0.45,2021-04-28,556,N,VIIRS,n,2,293.89,4.8,D,0
14.17751,104.27972,341.11,0.41,0.45,2021-04-28,556,N,VIIRS,n,2,293.37,8.8,D,0
14.20916,103.58766,334.28,0.46,0.47,2021-04-28,556,N,VIIRS,n,2,293.01,2.59,D,0
14.26726,103.38678,331.39,0.47,0.48,2021-04-28,556,N,VIIRS,n,2,293.51,5.65,D,0
14.38124,103.64734,344.19,0.45,0.47,2021-04-28,556,N,VIIRS,n,2,294.04,6,D,0
14.38302,103.64441,331.53,0.45,0.47,2021-04-28,556,N,VIIRS,n,2,292.84,3.19,D,0
14.70227,104.36219,339.86,0.4,0.44,2021-04-28,556,N,VIIRS,n,2,292.39,4.48,D,0
14.75116,105.29191,335.32,0.53,0.42,2021-04-28,556,N,VIIRS,n,2,294.16,4.84,D,0
14.7772,107.27144,329.62,0.43,0.38,2021-04-28,556,N,VIIRS,l,2,300.05,13.66,D,0
14.77785,107.27544,333.56,0.43,0.38,2021-04-28,556,N,VIIRS,n,2,296.62,12.96,D,0
14.78068,107.27084,329.94,0.43,0.38,2021-04-28,556,N,VIIRS,n,2,297.95,13.66,D,0
14.78133,107.27486,333.42,0.43,0.38,2021-04-28,556,N,VIIRS,n,2,293.8,12.96,D,0
14.80745,107.16428,331.31,0.43,0.38,2021-04-28,556,N,VIIRS,l,2,300.33,3.86,D,0
14.81034,107.22546,340.92,0.43,0.38,2021-04-28,556,N,VIIRS,l,2,299.88,48.15,D,0
14.81499,104.33706,342.55,0.4,0.44,2021-04-28,556,N,VIIRS,n,2,292.37,5.44,D,0
14.91107,104.78291,331.42,0.57,0.43,2021-04-28,556,N,VIIRS,n,2,295.08,5.89,D,0
14.91797,102.16815,340.83,0.55,0.51,2021-04-28,556,N,VIIRS,n,2,291.63,10.72,D,0
14.94042,103.48264,333.24,0.45,0.47,2021-04-28,556,N,VIIRS,n,2,294.09,5.31,D,0
14.97326,105.04208,334.32,0.55,0.42,2021-04-28,556,N,VIIRS,n,2,298.52,6.48,D,0
15.00719,106.60751,330.67,0.45,0.39,2021-04-28,556,N,VIIRS,l,2,295.6,6.49,D,0
15.01457,105.16372,341.25,0.54,0.42,2021-04-28,556,N,VIIRS,n,2,298.67,4.81,D,0
15.01544,105.16869,334.17,0.54,0.42,2021-04-28,556,N,VIIRS,n,2,297.67,4.46,D,0
15.02369,104.98575,332.76,0.55,0.43,2021-04-28,556,N,VIIRS,n,2,298.25,2.42,D,0
15.02404,104.79977,341.75,0.56,0.43,2021-04-28,556,N,VIIRS,n,2,297.76,8.56,D,0
15.03968,104.87013,339.78,0.56,0.43,2021-04-28,556,N,VIIRS,n,2,297.22,9.14,D,0
15.04042,104.87173,336.7,0.56,0.43,2021-04-28,556,N,VIIRS,n,2,296.74,6.43,D,0
15.08603,104.97247,330.28,0.55,0.43,2021-04-28,556,N,VIIRS,n,2,297.52,3.26,D,0
15.08891,105.03457,337.05,0.54,0.42,2021-04-28,556,N,VIIRS,n,2,297.99,3.22,D,0
15.16447,102.37852,336.52,0.53,0.5,2021-04-28,556,N,VIIRS,n,2,292.02,8.27,D,0
15.2087,104.41495,330.26,0.39,0.44,2021-04-28,556,N,VIIRS,n,2,293.77,1.51,D,0
15.25022,106.93387,335.05,0.44,0.38,2021-04-28,556,N,VIIRS,n,2,296.87,3.56,D,0
15.26269,107.16418,330.33,0.43,0.38,2021-04-28,556,N,VIIRS,l,2,300.5,2.77,D,0
15.27855,104.36374,340.74,0.39,0.44,2021-04-28,556,N,VIIRS,n,2,295.97,3.61,D,0
15.27884,104.36419,340.85,0.39,0.44,2021-04-28,556,N,VIIRS,n,2,295.72,4.39,D,0
15.28859,104.37318,331.84,0.39,0.44,2021-04-28,556,N,VIIRS,n,2,296.66,2.38,D,0
15.2913,104.36514,334.81,0.39,0.44,2021-04-28,556,N,VIIRS,n,2,296.3,2.23,D,0
15.31864,107.22313,334.01,0.43,0.38,2021-04-28,556,N,VIIRS,l,2,303.08,8.91,D,0
15.34417,104.19112,341.79,0.4,0.44,2021-04-28,556,N,VIIRS,n,2,297.11,7.42,D,0
15.41594,103.54472,337.78,0.44,0.46,2021-04-28,556,N,VIIRS,n,2,295.63,5.08,D,0
15.4312,104.1164,334.32,0.41,0.45,2021-04-28,556,N,VIIRS,n,2,299.37,5.1,D,0
15.46833,104.83864,335.69,0.55,0.43,2021-04-28,556,N,VIIRS,n,2,296.65,7.57,D,0
15.47224,104.83791,335.29,0.55,0.43,2021-04-28,556,N,VIIRS,n,2,295.87,7.57,D,0
15.47286,104.8404,337.43,0.55,0.43,2021-04-28,556,N,VIIRS,n,2,295.87,10.31,D,0
15.47439,103.74985,336.16,0.43,0.46,2021-04-28,556,N,VIIRS,n,2,299.8,10.7,D,0
15.7624,106.90501,345.25,0.43,0.38,2021-04-28,556,N,VIIRS,n,2,298.26,16.38,D,0
15.51903,102.66766,331.66,0.5,0.49,2021-04-28,557,N,VIIRS,n,2,295.39,2.15,D,0
15.52122,102.66879,335.71,0.5,0.49,2021-04-28,557,N,VIIRS,n,2,295.28,3.34,D,0
15.61591,103.73953,332.91,0.42,0.46,2021-04-28,557,N,VIIRS,n,2,296.83,7.08,D,0
15.75216,104.07153,339.88,0.4,0.44,2021-04-28,557,N,VIIRS,n,2,297.27,3.98,D,0
16.18973,104.57329,335.57,0.56,0.43,2021-04-28,557,N,VIIRS,n,2,295.59,5.23,D,0
16.69902,105.04713,335.22,0.52,0.41,2021-04-28,557,N,VIIRS,n,2,296.44,6.76,D,0
16.69984,105.04504,334.31,0.52,0.41,2021-04-28,557,N,VIIRS,n,2,296.03,6.6,D,0
