latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
5.99781,102.20567,343.42,0.38,0.36,2024-06-05,632,N,VIIRS,n,2,300.27,4.42,D,0
6.00113,102.20518,331.15,0.38,0.36,2024-06-05,632,N,VIIRS,n,2,298.3,2.45,D,0
6.02397,102.37888,333.61,0.38,0.36,2024-06-05,632,N,VIIRS,n,2,298.67,2.7,D,0
6.18522,102.19415,346.71,0.38,0.36,2024-06-05,633,N,VIIRS,n,2,300.48,9,D,0
10.07618,105.54673,334.22,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,287.17,3.24,D,0
10.09858,105.37116,335.05,0.52,0.42,2024-06-05,633,N,VIIRS,n,2,287.5,6.23,D,0
10.12888,105.12836,336,0.51,0.41,2024-06-05,633,N,VIIRS,n,2,293.99,4.67,D,0
10.17244,105.13805,331.17,0.51,0.41,2024-06-05,633,N,VIIRS,n,2,292.61,3.75,D,0
10.19882,105.4027,331.46,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,291.75,3.37,D,0
10.20301,105.51585,331.81,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,293.13,2.15,D,0
10.21519,105.43484,337.85,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,290.83,3.37,D,0
10.21638,105.43177,332.17,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,292.59,2.68,D,0
10.22629,105.50476,340.32,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,294.09,5.43,D,0
10.22946,105.50717,333.89,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,292.65,7.72,D,0
10.23017,105.50421,331.28,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,292.61,5.43,D,0
10.2305,105.41993,333.73,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,294.94,5.73,D,0
10.23701,105.43874,338.24,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,293.7,3.81,D,0
10.24993,105.44682,335.6,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,292.77,5.85,D,0
10.26152,105.4452,333.53,0.53,0.42,2024-06-05,633,N,VIIRS,n,2,292.94,5.77,D,0
10.35192,104.57726,337.65,0.48,0.4,2024-06-05,634,N,VIIRS,n,2,296.4,7.49,D,0
10.36862,105.58701,330.3,0.54,0.42,2024-06-05,634,N,VIIRS,n,2,294.07,7.11,D,0
10.38498,104.89499,330.45,0.5,0.41,2024-06-05,634,N,VIIRS,n,2,294.13,3.1,D,0
10.38805,104.8622,331.91,0.49,0.41,2024-06-05,634,N,VIIRS,n,2,294.69,4.71,D,0
10.38873,104.89446,339.3,0.5,0.41,2024-06-05,634,N,VIIRS,n,2,295.64,7.35,D,0
10.38972,105.62466,340.18,0.55,0.42,2024-06-05,634,N,VIIRS,n,2,293.08,6.48,D,0
10.41687,104.90437,331.21,0.5,0.41,2024-06-05,634,N,VIIRS,n,2,294.01,1.94,D,0
10.43951,104.79514,333.06,0.49,0.4,2024-06-05,634,N,VIIRS,n,2,293.75,2.33,D,0
10.44323,104.7946,335.79,0.49,0.4,2024-06-05,634,N,VIIRS,n,2,294.31,3.88,D,0
10.44388,104.7991,333.87,0.49,0.4,2024-06-05,634,N,VIIRS,n,2,294.12,6.04,D,0
10.44451,104.79628,338.42,0.49,0.4,2024-06-05,634,N,VIIRS,n,2,295.18,3.92,D,0
10.49688,104.87181,333.88,0.5,0.41,2024-06-05,634,N,VIIRS,n,2,293.62,5.96,D,0
10.50223,105.60108,337.95,0.55,0.42,2024-06-05,634,N,VIIRS,n,2,292.12,10.89,D,0
10.51219,104.76374,339.99,0.49,0.4,2024-06-05,634,N,VIIRS,n,2,295.59,6.44,D,0
10.57836,103.69112,333.23,0.44,0.38,2024-06-05,634,N,VIIRS,n,2,294.12,1.44,D,0
10.58189,103.69058,330.46,0.44,0.38,2024-06-05,634,N,VIIRS,n,2,292.76,1.44,D,0
10.97711,104.70753,337.44,0.49,0.4,2024-06-05,634,N,VIIRS,n,2,302.16,5.97,D,0
11.08024,105.1398,333.26,0.52,0.42,2024-06-05,634,N,VIIRS,n,2,293.08,4.09,D,0
11.0809,105.14458,334.87,0.52,0.42,2024-06-05,634,N,VIIRS,n,2,294.43,7.15,D,0
11.08407,105.13927,332.61,0.52,0.42,2024-06-05,634,N,VIIRS,n,2,291.06,4.87,D,0
11.08473,105.14405,348.85,0.52,0.42,2024-06-05,634,N,VIIRS,n,2,291.98,12.27,D,0
11.09665,103.64197,336.11,0.44,0.38,2024-06-05,634,N,VIIRS,n,2,295.31,4.04,D,0
11.2177,105.10256,333.44,0.52,0.42,2024-06-05,634,N,VIIRS,n,2,293.62,3.95,D,0
11.23303,105.10042,339.03,0.52,0.42,2024-06-05,634,N,VIIRS,n,2,295.6,7.68,D,0
11.27116,105.24969,333.27,0.53,0.42,2024-06-05,634,N,VIIRS,n,2,292.84,2.78,D,0
11.27343,105.24738,331.59,0.53,0.42,2024-06-05,634,N,VIIRS,n,2,293.92,4.7,D,0
11.30356,105.14129,331.87,0.52,0.42,2024-06-05,634,N,VIIRS,n,2,294.73,4.96,D,0
11.3074,105.14075,350.84,0.52,0.42,2024-06-05,634,N,VIIRS,n,2,295.46,13.18,D,0
