latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
5.62496,100.4072,332.85,0.4,0.37,2025-02-10,646,N,VIIRS,n,2,300.06,2.76,D,0
6.18593,100.63899,333.85,0.41,0.37,2025-02-10,646,N,VIIRS,n,2,301.29,3.48,D,0
6.37232,100.48547,330.84,0.41,0.37,2025-02-10,646,N,VIIRS,n,2,299.51,2.68,D,0
6.48408,100.27714,343.33,0.4,0.37,2025-02-10,646,N,VIIRS,n,2,302.25,5.56,D,0
7.76206,99.17343,330.64,0.39,0.36,2025-02-10,646,N,VIIRS,l,2,303.07,1.74,D,0
8.13497,99.41573,333.19,0.39,0.36,2025-02-10,647,N,VIIRS,n,2,301.6,4.3,D,0
9.52764,105.1842,332.73,0.54,0.51,2025-02-10,647,N,VIIRS,n,2,292.7,3.55,D,0
9.76064,105.18374,330.89,0.54,0.51,2025-02-10,647,N,VIIRS,n,2,292.77,4.06,D,0
10.0737,105.15903,336.4,0.55,0.51,2025-02-10,647,N,VIIRS,n,2,292.81,6.82,D,0
10.08061,105.6113,329.55,0.59,0.53,2025-02-10,647,N,VIIRS,n,2,290.33,6.13,D,0
10.11045,105.58835,332.88,0.58,0.52,2025-02-10,647,N,VIIRS,n,2,290.72,8.54,D,0
10.13281,105.34879,332.58,0.56,0.52,2025-02-10,647,N,VIIRS,n,2,293.41,7.83,D,0
10.14755,105.4301,348.61,0.57,0.52,2025-02-10,647,N,VIIRS,n,2,292.39,7.48,D,0
10.14882,105.43179,336.63,0.57,0.52,2025-02-10,647,N,VIIRS,n,2,291.42,6.54,D,0
10.17228,105.43222,330.05,0.57,0.52,2025-02-10,647,N,VIIRS,n,2,291.79,3.41,D,0
10.17288,105.42868,337.4,0.57,0.52,2025-02-10,647,N,VIIRS,n,2,292.41,6.17,D,0
10.18731,105.51118,328.97,0.58,0.52,2025-02-10,647,N,VIIRS,n,2,289.84,2.54,D,0
10.27033,103.93017,355.39,0.46,0.47,2025-02-10,647,N,VIIRS,n,2,299.16,19.22,D,0
10.2709,103.93433,331.69,0.46,0.47,2025-02-10,647,N,VIIRS,n,2,294.62,10.93,D,0
10.27467,103.9296,349.64,0.46,0.47,2025-02-10,647,N,VIIRS,n,2,300.35,20.88,D,0
10.27525,103.93376,353.16,0.46,0.47,2025-02-10,647,N,VIIRS,n,2,300.53,52.53,D,0
10.27596,103.93005,349.3,0.46,0.47,2025-02-10,647,N,VIIRS,n,2,296.98,10.44,D,0
10.27651,103.93423,344,0.46,0.47,2025-02-10,647,N,VIIRS,n,2,294.48,11,D,0
10.33112,105.56676,336.93,0.59,0.53,2025-02-10,647,N,VIIRS,n,2,292.14,7.45,D,0
10.36635,105.49648,329.79,0.58,0.52,2025-02-10,647,N,VIIRS,n,2,291.8,3.28,D,0
10.36959,105.49834,339.67,0.58,0.52,2025-02-10,647,N,VIIRS,n,2,292.63,5.44,D,0
10.41673,104.44933,341.63,0.5,0.49,2025-02-10,647,N,VIIRS,n,2,293.04,5.37,D,0
10.44047,104.80383,344.56,0.52,0.5,2025-02-10,647,N,VIIRS,n,2,294.66,10.76,D,0
10.46952,104.80983,338.39,0.52,0.5,2025-02-10,647,N,VIIRS,n,2,294.74,2.94,D,0
10.49884,104.57664,329.55,0.51,0.49,2025-02-10,647,N,VIIRS,n,2,293.67,3.38,D,0
10.58192,104.11675,338.65,0.47,0.48,2025-02-10,647,N,VIIRS,n,2,297.84,20.96,D,0
10.58625,104.11553,341.92,0.47,0.48,2025-02-10,647,N,VIIRS,n,2,297.47,3.84,D,0
10.58682,104.11974,353.1,0.47,0.48,2025-02-10,647,N,VIIRS,n,2,296.03,15.39,D,0
10.59058,104.11423,331.48,0.47,0.48,2025-02-10,647,N,VIIRS,n,2,294.43,3.84,D,0
10.6108,104.00076,330.33,0.47,0.47,2025-02-10,647,N,VIIRS,n,2,292.28,4.79,D,0
10.62454,104.57575,343.82,0.51,0.49,2025-02-10,647,N,VIIRS,n,2,299.51,7.36,D,0
10.64378,104.72246,337.94,0.52,0.5,2025-02-10,647,N,VIIRS,n,2,295.04,9.7,D,0
10.6484,104.72195,336.99,0.52,0.5,2025-02-10,647,N,VIIRS,n,2,295.73,7.12,D,0
10.68275,103.6618,334.6,0.44,0.46,2025-02-10,647,N,VIIRS,n,2,297.85,4.15,D,0
10.71462,103.7373,340.66,0.45,0.47,2025-02-10,647,N,VIIRS,n,2,295.89,3.24,D,0
10.81559,98.87663,348.93,0.39,0.37,2025-02-10,647,N,VIIRS,n,2,269.42,20.14,D,0
10.82285,98.87921,349.99,0.39,0.37,2025-02-10,647,N,VIIRS,n,2,271.27,33.5,D,0
10.84083,104.41704,346.35,0.5,0.49,2025-02-10,647,N,VIIRS,n,2,302.5,11.57,D,0
10.85436,103.75171,337.32,0.45,0.47,2025-02-10,647,N,VIIRS,n,2,295.33,3.9,D,0
10.8782,103.73251,348.06,0.45,0.47,2025-02-10,647,N,VIIRS,n,2,288.37,8.58,D,0
10.88556,104.15443,341.13,0.48,0.48,2025-02-10,647,N,VIIRS,n,2,300.9,4.57,D,0
10.88614,104.15884,343.88,0.48,0.48,2025-02-10,647,N,VIIRS,n,2,301.95,4.57,D,0
10.88979,103.78518,332.58,0.45,0.47,2025-02-10,647,N,VIIRS,n,2,289.61,5.27,D,0
10.90156,104.38163,337.95,0.5,0.49,2025-02-10,647,N,VIIRS,n,2,300.22,4.59,D,0
10.90298,104.18328,344.76,0.48,0.48,2025-02-10,647,N,VIIRS,n,2,300.68,10.36,D,0
10.90742,104.18258,333.19,0.48,0.48,2025-02-10,647,N,VIIRS,n,2,297.38,2.33,D,0
10.91007,103.36749,336.66,0.43,0.46,2025-02-10,647,N,VIIRS,n,2,300.95,1.51,D,0
10.91428,103.36686,343.38,0.43,0.46,2025-02-10,647,N,VIIRS,n,2,304.13,6.38,D,0
10.91482,103.3708,331.28,0.43,0.46,2025-02-10,647,N,VIIRS,n,2,301.08,3.54,D,0
10.94302,103.77627,341.57,0.45,0.47,2025-02-10,647,N,VIIRS,n,2,290.04,3.93,D,0
10.94734,103.77553,342.55,0.45,0.47,2025-02-10,647,N,VIIRS,n,2,289.46,3.93,D,0
10.95189,104.18835,343.05,0.48,0.48,2025-02-10,647,N,VIIRS,n,2,303.09,10.94,D,0
10.95329,104.1858,344.58,0.48,0.48,2025-02-10,647,N,VIIRS,n,2,302.4,6.3,D,0
10.95883,103.31648,349.58,0.43,0.46,2025-02-10,647,N,VIIRS,n,2,296.55,11.04,D,0
10.96165,103.1769,330.79,0.42,0.45,2025-02-10,647,N,VIIRS,n,2,297.7,2.34,D,0
10.96614,103.33939,330.66,0.43,0.46,2025-02-10,647,N,VIIRS,l,2,301.06,3.9,D,0
10.96777,103.31927,337.83,0.43,0.46,2025-02-10,647,N,VIIRS,n,2,299.83,2.71,D,0
10.97011,104.29507,333.64,0.49,0.49,2025-02-10,647,N,VIIRS,n,2,293.79,3.97,D,0
10.9794,103.24596,333.04,0.42,0.45,2025-02-10,647,N,VIIRS,n,2,297.66,2.87,D,0
10.98004,104.23022,336.66,0.49,0.48,2025-02-10,647,N,VIIRS,n,2,296.9,2.54,D,0
10.98204,103.23378,341.6,0.42,0.45,2025-02-10,647,N,VIIRS,n,2,297.3,6.12,D,0
10.9836,103.24541,337.62,0.42,0.45,2025-02-10,647,N,VIIRS,n,2,298.75,2.87,D,0
10.98451,104.22957,333.16,0.49,0.48,2025-02-10,647,N,VIIRS,n,2,297.05,2.52,D,0
10.98792,104.5449,331.09,0.51,0.49,2025-02-10,647,N,VIIRS,n,2,295.45,2.77,D,0
10.99988,103.36681,347.27,0.43,0.46,2025-02-10,647,N,VIIRS,n,2,304.7,24.93,D,0
