latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
5.76185,101.96007,328.2,0.48,0.48,2024-05-16,608,N,VIIRS,n,2,285.42,4.74,D,0
5.76405,101.95556,336.36,0.48,0.48,2024-05-16,608,N,VIIRS,n,2,284.47,4.12,D,0
5.94174,102.395,328.28,0.45,0.47,2024-05-16,608,N,VIIRS,n,2,289.51,4.62,D,0
5.97375,102.40227,328.58,0.45,0.47,2024-05-16,608,N,VIIRS,n,2,287.9,2.07,D,0
6.25796,101.8654,328.01,0.48,0.48,2024-05-16,608,N,VIIRS,n,2,268.68,4.81,D,0
10.43544,104.46685,331.02,0.45,0.39,2024-05-16,609,N,VIIRS,l,2,300.73,11.86,D,0
10.48442,104.68163,338.33,0.44,0.38,2024-05-16,609,N,VIIRS,n,2,295.12,3.99,D,0
10.9721,104.88914,340.51,0.42,0.38,2024-05-16,609,N,VIIRS,n,2,298.2,5.27,D,0
11.27663,104.9854,347.67,0.42,0.38,2024-05-16,609,N,VIIRS,n,2,298.42,5.68,D,0
11.27886,99.16674,337.06,0.6,0.53,2024-05-16,609,N,VIIRS,n,2,290.25,7.43,D,0
11.28008,104.98484,330.3,0.42,0.38,2024-05-16,609,N,VIIRS,l,2,298.66,5.68,D,0
11.42863,105.14814,337.2,0.41,0.37,2024-05-16,609,N,VIIRS,n,2,297.66,6.85,D,0
11.51614,99.03301,343.44,0.61,0.53,2024-05-16,609,N,VIIRS,n,2,292.44,16.45,D,0
11.80926,104.88316,339.08,0.42,0.38,2024-05-16,609,N,VIIRS,n,2,296.17,7.04,D,0
11.939,105.0415,330.19,0.41,0.37,2024-05-16,609,N,VIIRS,l,2,291.61,4.48,D,0
11.99929,105.11266,331.36,0.41,0.37,2024-05-16,609,N,VIIRS,l,2,290.97,4.17,D,0
12.23662,104.80163,336.88,0.42,0.37,2024-05-16,609,N,VIIRS,l,2,291.55,13.75,D,0
12.24006,104.80106,336.79,0.42,0.37,2024-05-16,609,N,VIIRS,l,2,291.37,13.75,D,0
12.33177,104.85297,335.82,0.42,0.37,2024-05-16,609,N,VIIRS,n,2,293.24,3.6,D,0
12.33298,104.61651,330.56,0.42,0.38,2024-05-16,609,N,VIIRS,l,2,294.12,7.29,D,0
12.49831,104.93044,338.19,0.41,0.37,2024-05-16,609,N,VIIRS,n,2,289.53,4.26,D,0
11.51718,99.03028,341.74,0.6,0.53,2024-05-16,610,N,VIIRS,n,2,292.1,20.72,D,0
11.61332,98.77142,334.32,0.63,0.54,2024-05-16,610,N,VIIRS,n,2,289.9,57.37,D,0
11.85186,98.86535,339.9,0.61,0.54,2024-05-16,610,N,VIIRS,n,2,288.39,11.52,D,0
11.85517,99.18144,353.38,0.58,0.52,2024-05-16,610,N,VIIRS,n,2,279.67,32.42,D,0
11.85627,99.18231,343.33,0.58,0.52,2024-05-16,610,N,VIIRS,n,2,280.49,35.38,D,0
12.55433,98.79163,340.45,0.6,0.53,2024-05-16,610,N,VIIRS,n,2,281.24,11.59,D,0
12.55787,98.79338,344.38,0.6,0.53,2024-05-16,610,N,VIIRS,n,2,281.28,9.75,D,0
12.56315,98.86519,328.94,0.59,0.53,2024-05-16,610,N,VIIRS,n,2,275.66,2.19,D,0
12.56623,98.86768,337.52,0.6,0.53,2024-05-16,610,N,VIIRS,n,2,274.56,5.71,D,0
12.57824,104.18428,344.16,0.44,0.38,2024-05-16,610,N,VIIRS,n,2,293.25,8.52,D,0
12.77909,105.4055,337.14,0.4,0.37,2024-05-16,610,N,VIIRS,l,2,295.42,9.13,D,0
12.80171,103.96191,347.99,0.44,0.39,2024-05-16,610,N,VIIRS,n,2,293.73,11.64,D,0
12.80238,103.96598,355.51,0.44,0.39,2024-05-16,610,N,VIIRS,n,2,293.38,11.64,D,0
12.80525,103.96131,340.49,0.44,0.39,2024-05-16,610,N,VIIRS,n,2,293.06,11.64,D,0
12.80592,103.96539,349.47,0.44,0.39,2024-05-16,610,N,VIIRS,n,2,291.39,11.64,D,0
12.84903,103.89523,330.36,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,285.03,2.62,D,0
12.91636,103.73188,331.55,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,296.79,5.15,D,0
12.91857,103.72296,345.45,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,295.59,6.86,D,0
12.92147,103.7182,337.07,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,297.39,9.79,D,0
12.92215,103.72236,341.58,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,296.75,9.65,D,0
12.93115,103.75495,349.55,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,299.92,11.85,D,0
12.95813,103.76314,334.71,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,301.99,6.72,D,0
12.98172,103.71703,332.08,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,300.96,11.76,D,0
12.98404,103.68669,348.62,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,299.88,10.11,D,0
12.98761,103.68608,339.47,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,299.04,7.02,D,0
12.98912,103.67297,349.06,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,307.98,70.14,D,0
12.98981,103.67714,336.01,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,300.06,9.45,D,0
12.9927,103.67237,343.53,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,300.42,7.13,D,0
13.00109,103.70092,340.77,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,300.8,8.51,D,0
13.00329,103.69199,331.6,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,301.02,8.86,D,0
13.00398,103.69615,347.2,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,300.31,8.86,D,0
13.00961,103.70802,347.09,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,301.48,29.01,D,0
13.01318,103.70741,340.09,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,301.52,13.26,D,0
13.01371,103.73293,332.85,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,297.74,5.26,D,0
13.0147,103.69433,339.56,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,300.19,10.76,D,0
13.04279,103.66384,331.13,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,299.01,3.72,D,0
13.04347,103.66801,338.6,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,299.28,5.32,D,0
13.04637,103.66324,333.25,0.45,0.39,2024-05-16,610,N,VIIRS,l,2,299.06,3.72,D,0
13.04705,103.66741,338.5,0.45,0.39,2024-05-16,610,N,VIIRS,n,2,298.54,5.32,D,0
