latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
21.59118,96.22846,304.96,0.43,0.46,2024-07-16,1937,N,VIIRS,n,2,282.17,3.26,N,2
13.95867,100.18293,331.28,0.46,0.39,2024-07-17,647,N,VIIRS,n,2,290.8,2.62,D,0
14.0114,100.10664,341.19,0.46,0.39,2024-07-17,647,N,VIIRS,n,2,292.2,9.18,D,0
14.14944,100.27036,331.16,0.46,0.39,2024-07-17,647,N,VIIRS,n,2,288.79,1.85,D,0
14.15308,100.26984,335.94,0.46,0.39,2024-07-17,647,N,VIIRS,n,2,287.38,1.85,D,0
14.77574,100.07191,335.36,0.46,0.39,2024-07-17,648,N,VIIRS,n,2,288.62,4.7,D,0
17.07726,100.12074,335.74,0.49,0.4,2024-07-17,648,N,VIIRS,n,2,290.72,7.73,D,0
22.56436,100.70989,344.52,0.41,0.45,2024-07-17,650,N,VIIRS,n,2,294.93,14.5,D,0
22.56613,100.16287,335.71,0.57,0.43,2024-07-17,650,N,VIIRS,n,2,293.63,5.69,D,0
22.56851,100.70944,348.65,0.41,0.45,2024-07-17,650,N,VIIRS,n,2,298.42,14.5,D,0
22.56865,100.15965,332.26,0.57,0.43,2024-07-17,650,N,VIIRS,n,2,291.75,4.61,D,0
22.56898,100.71352,330.25,0.41,0.45,2024-07-17,650,N,VIIRS,n,2,293.25,14.5,D,0
22.56922,100.16434,333.36,0.57,0.43,2024-07-17,650,N,VIIRS,n,2,293.58,6.61,D,0
22.57009,100.16194,334.04,0.57,0.43,2024-07-17,650,N,VIIRS,n,2,292.04,5.69,D,0
22.63759,100.75913,330.23,0.41,0.45,2024-07-17,650,N,VIIRS,n,2,293.73,3.92,D,0
22.63878,100.75907,331.29,0.41,0.45,2024-07-17,650,N,VIIRS,n,2,293.65,4.22,D,0
22.89941,100.33743,329.92,0.39,0.44,2024-07-17,650,N,VIIRS,n,2,291.24,6.63,D,0
22.90343,100.33652,340.74,0.39,0.44,2024-07-17,650,N,VIIRS,n,2,292.08,6.63,D,0
23.1806,100.45373,330.99,0.4,0.44,2024-07-17,650,N,VIIRS,n,2,290.98,3.81,D,0
23.47175,96.10661,341.95,0.4,0.37,2024-07-17,650,N,VIIRS,n,2,269.56,10.45,D,0
21.57679,96.23269,306.24,0.4,0.37,2024-07-17,1919,N,VIIRS,n,2,285.53,0.78,N,2
21.59142,96.22762,309.09,0.4,0.37,2024-07-17,1919,N,VIIRS,n,2,284.87,1.52,N,2
20.83521,92.3537,331.02,0.55,0.51,2024-07-18,631,N,VIIRS,n,2,285.66,2.49,D,0
22.05249,95.79095,348.41,0.5,0.41,2024-07-18,631,N,VIIRS,n,2,293.43,8.77,D,0
25.51689,100.72684,302.81,0.38,0.36,2024-07-18,1858,N,VIIRS,n,2,285.6,0.69,N,2
27.37651,95.08601,309.48,0.41,0.45,2024-07-18,1858,N,VIIRS,n,2,283.24,1.46,N,2
27.46305,95.47676,303.6,0.39,0.44,2024-07-18,1858,N,VIIRS,n,2,281.7,0.58,N,2
27.46899,95.42316,306.17,0.4,0.44,2024-07-18,1858,N,VIIRS,n,2,282.24,0.34,N,2
27.46972,95.42043,307.6,0.4,0.44,2024-07-18,1858,N,VIIRS,n,2,281.94,0.51,N,2
27.60717,95.40146,306.25,0.4,0.44,2024-07-18,1858,N,VIIRS,n,2,282.53,0.8,N,2
23.91884,100.00219,298.19,0.38,0.36,2024-07-18,1859,N,VIIRS,n,2,282.97,0.55,N,0
25.29053,100.54814,299.08,0.38,0.36,2024-07-18,1859,N,VIIRS,n,2,278.33,0.68,N,2
21.76808,97.24352,325.28,0.43,0.38,2024-07-18,1900,N,VIIRS,n,2,284.14,2.2,N,0
9.28438,99.15952,314.76,0.43,0.38,2024-07-18,1903,N,VIIRS,n,2,279.4,1.52,N,0
20.34501,100.12881,327.1,0.55,0.43,2024-07-19,612,N,VIIRS,n,2,288.59,4.1,D,0
27.46998,95.42136,301.55,0.38,0.59,2024-07-19,1839,N,VIIRS,n,2,274.45,1.03,N,2
24.77106,95.74435,302.97,0.34,0.56,2024-07-19,1840,N,VIIRS,n,2,278.88,0.97,N,0
14.62975,101.0977,299.32,0.4,0.37,2024-07-19,1843,N,VIIRS,n,2,272.99,0.7,N,2
14.63312,101.07534,297.18,0.4,0.37,2024-07-19,1843,N,VIIRS,n,2,266.16,0.27,N,2
