latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
14.12946,100.96593,331.24,0.41,0.45,2024-11-27,653,N,VIIRS,n,2,286.97,2.77,D,0
14.49952,99.93079,338.86,0.53,0.42,2024-11-27,653,N,VIIRS,n,2,294.65,4.32,D,0
14.60327,100.85899,337.25,0.4,0.45,2024-11-27,653,N,VIIRS,n,2,298.81,1.5,D,0
14.78133,100.16336,333.2,0.56,0.43,2024-11-27,653,N,VIIRS,n,2,295.95,3.71,D,0
14.83708,100.21927,332,0.56,0.43,2024-11-27,653,N,VIIRS,n,2,294.61,3.22,D,0
14.84202,100.16554,335.41,0.56,0.43,2024-11-27,653,N,VIIRS,n,2,296.28,7.73,D,0
14.89466,99.67266,333.58,0.52,0.42,2024-11-27,653,N,VIIRS,n,2,291.53,4.31,D,0
14.91792,100.7695,338.3,0.4,0.44,2024-11-27,653,N,VIIRS,n,2,297.81,2.6,D,0
14.94104,100.78593,337.24,0.4,0.45,2024-11-27,653,N,VIIRS,n,2,298.8,6.99,D,0
14.94823,100.79218,336.3,0.41,0.45,2024-11-27,653,N,VIIRS,n,2,300.05,5.79,D,0
14.9503,100.79244,332.81,0.41,0.45,2024-11-27,653,N,VIIRS,n,2,300.72,4.14,D,0
14.99089,100.44762,341.7,0.39,0.44,2024-11-27,653,N,VIIRS,n,2,297.69,4.91,D,0
15.05325,100.47929,338.46,0.39,0.44,2024-11-27,653,N,VIIRS,n,2,297.03,2.2,D,0
15.06344,100.52626,340.82,0.39,0.44,2024-11-27,653,N,VIIRS,n,2,298.6,3.47,D,0
15.22151,100.38151,340.73,0.39,0.44,2024-11-27,653,N,VIIRS,n,2,289.13,3.81,D,0
15.22244,100.38174,337.32,0.39,0.44,2024-11-27,653,N,VIIRS,n,2,288.01,5.76,D,0
15.26154,101.03769,341.52,0.42,0.45,2024-11-27,653,N,VIIRS,n,2,298.85,3.23,D,0
15.67321,99.80682,347.77,0.54,0.42,2024-11-27,654,N,VIIRS,n,2,295.51,7.47,D,0
15.67387,99.80894,334.59,0.54,0.42,2024-11-27,654,N,VIIRS,n,2,294.67,8.21,D,0
15.71441,99.84795,333.89,0.55,0.42,2024-11-27,654,N,VIIRS,n,2,292.35,3.88,D,0
15.94732,99.92625,329.69,0.56,0.43,2024-11-27,654,N,VIIRS,n,2,294.88,6.75,D,0
15.97828,101.15282,328.83,0.44,0.46,2024-11-27,654,N,VIIRS,n,2,291.43,3.94,D,0
16.07602,99.96465,332.38,0.56,0.43,2024-11-27,654,N,VIIRS,n,2,291.52,5.69,D,0
16.08618,100.0117,333.4,0.56,0.43,2024-11-27,654,N,VIIRS,n,2,290.35,5.57,D,0
16.14388,95.57661,332.12,0.39,0.36,2024-11-27,654,N,VIIRS,n,2,287.18,4.15,D,0
16.16616,100.18224,342.43,0.39,0.44,2024-11-27,654,N,VIIRS,n,2,287.39,5.44,D,0
16.28037,100.20331,331.27,0.39,0.44,2024-11-27,654,N,VIIRS,n,2,291.13,2.72,D,0
16.29336,99.61941,328.93,0.54,0.42,2024-11-27,654,N,VIIRS,n,2,286.04,2.28,D,0
16.37341,100.64394,343.9,0.41,0.45,2024-11-27,654,N,VIIRS,n,2,284.18,8.61,D,0
16.47766,94.94368,332.38,0.38,0.36,2024-11-27,654,N,VIIRS,n,2,286.67,1.96,D,0
16.49002,98.66443,333.03,0.48,0.4,2024-11-27,654,N,VIIRS,n,2,282.81,3.85,D,0
16.51394,100.39024,340.15,0.4,0.44,2024-11-27,654,N,VIIRS,n,2,283.92,3.68,D,0
16.52787,96.47357,332.54,0.4,0.37,2024-11-27,654,N,VIIRS,n,2,285.77,2.49,D,0
16.53934,96.52931,332.63,0.4,0.37,2024-11-27,654,N,VIIRS,n,2,289.2,3.89,D,0
16.5468,96.50896,331.15,0.4,0.37,2024-11-27,654,N,VIIRS,n,2,290.18,4.45,D,0
16.55019,96.50844,341.11,0.4,0.37,2024-11-27,654,N,VIIRS,n,2,290.1,4.45,D,0
16.55291,95.04109,333.97,0.38,0.36,2024-11-27,654,N,VIIRS,n,2,294.17,2.27,D,0
16.5815,96.55738,334.79,0.4,0.37,2024-11-27,654,N,VIIRS,n,2,290.29,3.25,D,0
16.58782,94.64838,330.51,0.38,0.36,2024-11-27,654,N,VIIRS,n,2,292.44,3.79,D,0
16.66242,94.69141,326.7,0.38,0.36,2024-11-27,654,N,VIIRS,n,2,289.73,1.84,D,0
16.66651,95.18782,327.42,0.38,0.36,2024-11-27,654,N,VIIRS,n,2,290.79,1.83,D,0
16.67072,95.05827,336.98,0.38,0.36,2024-11-27,654,N,VIIRS,n,2,295.71,2.56,D,0
16.67386,96.54362,329.02,0.4,0.37,2024-11-27,654,N,VIIRS,n,2,295.79,2.81,D,0
16.67528,99.64971,331.6,0.55,0.42,2024-11-27,654,N,VIIRS,n,2,278.48,3.64,D,0
