latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
12.78857,99.66829,325.9,0.44,0.62,2022-05-17,556,N,VIIRS,n,2,276.44,2.42,D,0
15.52116,97.91042,332.96,0.51,0.66,2022-05-17,557,N,VIIRS,n,2,270.15,7.92,D,0
19.48429,98.37862,325.61,0.4,0.6,2022-05-17,558,N,VIIRS,n,2,289,2.56,D,0
21.72137,92.92417,356.62,0.77,0.78,2022-05-17,559,N,VIIRS,n,2,281.45,41.41,D,0
21.72299,92.9305,347.97,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,277.19,35.61,D,0
21.72833,92.92184,357.16,0.77,0.78,2022-05-17,559,N,VIIRS,l,2,278.84,40.88,D,0
21.77941,92.915,356.8,0.77,0.77,2022-05-17,559,N,VIIRS,l,2,280.4,23.56,D,0
21.78123,92.91313,357.05,0.77,0.77,2022-05-17,559,N,VIIRS,l,2,281.02,26.84,D,0
21.78293,92.91973,337.9,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,280.06,27.12,D,0
21.78658,92.91356,345.36,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,278.36,15.42,D,0
21.78966,92.94584,347.64,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,279.02,13.61,D,0
21.79486,92.94653,341.2,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,279.25,12.18,D,0
21.80617,92.95148,325.32,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,278.03,9.18,D,0
21.80621,92.96181,338.79,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,278.96,17.16,D,0
21.80821,92.95941,339.07,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,278.75,15.99,D,0
22.01714,92.83979,339.3,0.77,0.77,2022-05-17,559,N,VIIRS,n,2,281.15,21.28,D,0
22.01827,92.8442,356.66,0.77,0.77,2022-05-17,559,N,VIIRS,l,2,282.25,21.28,D,0
19.82412,94.09996,356.77,0.45,0.63,2022-05-17,739,N,VIIRS,l,2,282.52,9.75,D,0
19.82452,94.10429,355.85,0.45,0.63,2022-05-17,739,N,VIIRS,n,2,282.73,9.75,D,0
19.83256,94.06374,356.47,0.45,0.63,2022-05-17,739,N,VIIRS,n,2,281.75,13.31,D,0
19.83294,94.06776,342.76,0.45,0.63,2022-05-17,739,N,VIIRS,n,2,281.52,13.31,D,0
19.83843,94.06342,357.28,0.45,0.63,2022-05-17,739,N,VIIRS,l,2,280.52,7.96,D,0
19.83884,94.06775,335.34,0.45,0.63,2022-05-17,739,N,VIIRS,n,2,280.58,7.96,D,0
19.88479,93.99853,335.63,0.44,0.63,2022-05-17,739,N,VIIRS,n,2,281.04,3.38,D,0
19.88523,93.99855,329.94,0.44,0.62,2022-05-17,739,N,VIIRS,n,2,280.66,3.91,D,0
19.92384,93.97586,337.63,0.44,0.62,2022-05-17,739,N,VIIRS,n,2,280.83,5.16,D,0
19.96605,93.98713,343.48,0.44,0.63,2022-05-17,739,N,VIIRS,n,2,283.77,6.83,D,0
19.96642,93.991,348.26,0.44,0.63,2022-05-17,739,N,VIIRS,n,2,284.04,6.83,D,0
19.96679,93.99489,333.2,0.44,0.63,2022-05-17,739,N,VIIRS,n,2,282.78,8.1,D,0
19.9979,94.01206,329.4,0.44,0.63,2022-05-17,739,N,VIIRS,n,2,283.12,5.89,D,0
19.99803,94.01492,332.24,0.44,0.63,2022-05-17,739,N,VIIRS,n,2,283.3,4.6,D,0
21.61376,92.20428,333.39,0.35,0.57,2022-05-17,740,N,VIIRS,n,2,289.59,0.82,D,0
21.78319,92.91257,333.31,0.4,0.6,2022-05-17,740,N,VIIRS,n,2,287.35,2.45,D,0
21.82688,92.96087,338.25,0.4,0.6,2022-05-17,740,N,VIIRS,n,2,286.09,5.82,D,0
21.83677,92.76569,357.21,0.39,0.59,2022-05-17,740,N,VIIRS,l,2,287.12,7.55,D,0
21.83716,92.76981,341.71,0.39,0.59,2022-05-17,740,N,VIIRS,n,2,285.2,7.55,D,0
21.8423,92.76534,342.37,0.39,0.59,2022-05-17,740,N,VIIRS,n,2,283.53,7.55,D,0
22.80912,94.12064,307.2,0.45,0.63,2022-05-17,2008,N,VIIRS,n,2,278.22,1.48,N,0
22.81009,94.11817,305.01,0.45,0.63,2022-05-17,2008,N,VIIRS,n,2,278.44,1.56,N,0
18.34344,95.36748,330.82,0.51,0.49,2022-05-18,720,N,VIIRS,n,2,292.58,3.24,D,0
19.63528,94.10319,330.29,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,282.27,4.62,D,0
19.6789,93.96198,339.45,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,281.45,6.69,D,0
19.67944,93.96639,338.12,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,280.49,6.69,D,0
19.70851,94.07764,334.71,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,288.64,29.42,D,0
19.709,94.08185,345.07,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.99,29.42,D,0
19.70948,94.08603,332.23,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,286.68,4.29,D,0
19.71035,94.07732,334.93,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,288.16,55.75,D,0
19.71087,94.0815,351.16,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,293.04,55.75,D,0
19.71138,94.08568,335.94,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,286.68,10.78,D,0
19.71279,94.07711,336.5,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,288.28,29.42,D,0
19.71328,94.08133,347.2,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,287.36,29.42,D,0
19.71376,94.08551,335.33,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,287.2,4.29,D,0
19.71706,94.07651,343.52,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.02,8.03,D,0
19.72412,94.06256,340.95,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,287.16,5.91,D,0
19.72937,94.0704,341.84,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.18,9.4,D,0
19.72994,94.22577,355.49,0.45,0.47,2022-05-18,720,N,VIIRS,n,2,287.31,13.38,D,0
19.73499,94.15595,334.5,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,288.3,5.18,D,0
19.74737,94.14977,343.27,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,292.3,18.59,D,0
19.7475,94.07687,345.93,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.37,17.87,D,0
19.75164,94.14898,336.5,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.52,5.59,D,0
19.75177,94.07623,337.03,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.6,4.56,D,0
19.77106,94.12883,347.88,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.21,7.1,D,0
19.81135,94.07803,367,0.44,0.46,2022-05-18,720,N,VIIRS,h,2,292.12,15.69,D,0
19.81259,94.07613,341.1,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.47,8.78,D,0
19.8131,94.08024,340.32,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,291.36,10.72,D,0
19.81469,94.06937,341.41,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.73,6.01,D,0
19.81564,94.07753,330.29,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,288.92,7.13,D,0
19.81639,94.07161,340.99,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.94,8.78,D,0
19.81725,94.01645,340.51,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.37,3.86,D,0
19.82905,94.00636,333.9,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.03,2.81,D,0
19.85592,93.86976,342.71,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,291.55,5.08,D,0
19.86413,94.15721,337.4,0.45,0.47,2022-05-18,720,N,VIIRS,n,2,286.2,5.94,D,0
19.8646,94.16119,337.27,0.45,0.47,2022-05-18,720,N,VIIRS,n,2,285.72,6.58,D,0
19.87305,93.83421,341.91,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,291.91,5.79,D,0
19.87487,94.02739,347.04,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.74,7.48,D,0
19.87583,94.03539,341.22,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.48,11.3,D,0
19.87672,93.97081,338.77,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,289.94,6.16,D,0
19.87729,93.83376,342.47,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,289.94,5.79,D,0
19.87769,94.08734,367,0.44,0.46,2022-05-18,720,N,VIIRS,h,2,292.07,19.25,D,0
19.88047,93.96606,342.88,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,289.52,8.54,D,0
19.88098,93.97029,354.53,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,294.16,28.17,D,0
19.88152,93.97474,336.22,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,289.72,28.17,D,0
19.88921,94.03836,331.72,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,288.39,11.98,D,0
19.88973,94.04266,367,0.44,0.46,2022-05-18,720,N,VIIRS,h,2,293.42,11.98,D,0
19.89347,94.03767,340.99,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,291.8,11.98,D,0
19.89398,94.0419,347.42,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.67,11.98,D,0
19.90472,94.13099,354.94,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,291.9,129.74,D,0
19.90751,93.83807,335.47,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,290.73,3.28,D,0
19.9254,93.99128,343.52,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.47,4.02,D,0
19.93761,93.7672,331.19,0.42,0.45,2022-05-18,720,N,VIIRS,n,2,291.2,2.5,D,0
19.94409,94.04,343.75,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.57,26.89,D,0
19.94785,94.03506,333.27,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.97,23.87,D,0
19.94836,94.03936,356.57,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,294.2,26.89,D,0
19.94884,94.0435,346.24,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.21,26.89,D,0
19.95027,93.94531,330.18,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,290.22,3.09,D,0
19.95159,94.0299,339.05,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.62,24.26,D,0
19.9519,93.99573,340.62,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.95,8.8,D,0
19.95212,94.03445,351.48,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,296.13,24.26,D,0
19.95263,94.03874,349.39,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.11,38.07,D,0
19.95312,94.04289,341.82,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,294.29,38.07,D,0
19.95362,94.04714,351.03,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,288.2,43.96,D,0
19.9564,94.03387,347.91,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,290.05,24.26,D,0
19.9606,93.92336,342.75,0.43,0.46,2022-05-18,720,N,VIIRS,n,2,291.46,75.92,D,0
19.96271,93.97725,341.79,0.44,0.46,2022-05-18,720,N,VIIRS,n,2,289.91,10.17,D,0
