latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
9.25392,99.71377,332.6,0.46,0.39,2025-07-25,654,N,VIIRS,n,2,297.47,2.79,D,0
10.97619,99.38657,330.04,0.46,0.39,2025-07-25,655,N,VIIRS,n,2,294.09,2.87,D,0
14.80202,100.13032,330.68,0.56,0.43,2025-07-25,656,N,VIIRS,n,2,286.1,4.17,D,0
26.58197,93.77608,335.82,0.4,0.37,2025-07-25,659,N,VIIRS,n,2,295.29,2.6,D,0
13.05026,101.08303,297.36,0.39,0.59,2025-07-25,1929,N,VIIRS,n,2,268.85,0.85,N,2
12.27124,93.85767,300.54,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,273.08,0.84,N,1
12.27184,93.85368,299.99,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,272.6,0.74,N,0
12.2735,93.866,303.61,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,274.06,1.09,N,0
12.27407,93.86221,309.41,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,273.13,0.84,N,1
12.27468,93.85822,311.42,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,272.42,0.84,N,1
12.27528,93.85423,309.98,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,272.37,0.74,N,1
12.27589,93.85027,304.89,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,272.93,0.74,N,1
12.27638,93.87029,304.16,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,274.38,1.28,N,0
12.27696,93.86647,313.96,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,273.91,1.28,N,1
12.27754,93.86263,323.73,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,272.99,6.8,N,1
12.27814,93.8587,328.15,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,272.58,6.8,N,1
12.27873,93.85477,324.07,0.42,0.38,2025-07-26,1911,N,VIIRS,n,2,272.56,3.24,N,1
