latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
44.53516,132.75711,331.51,0.41,0.61,2022-08-20,303,N,VIIRS,n,2,297.84,3.75,D,2
44.53742,132.75702,327.35,0.41,0.61,2022-08-20,303,N,VIIRS,n,2,297.52,3.29,D,2
23.39594,121.34476,333.06,0.46,0.47,2022-08-20,438,N,VIIRS,l,2,307.67,11.12,D,0
24.82182,121.78381,339.02,0.41,0.45,2022-08-20,438,N,VIIRS,n,2,296.79,1.54,D,0
26.65521,112.80785,340.16,0.64,0.72,2022-08-20,439,N,VIIRS,n,2,289.67,7.29,D,0
26.65856,112.80888,341.89,0.64,0.72,2022-08-20,439,N,VIIRS,n,2,290.13,6.27,D,0
26.88391,112.55016,332.56,0.65,0.73,2022-08-20,439,N,VIIRS,n,2,290.81,5.1,D,0
27.36341,120.15379,340.94,0.46,0.47,2022-08-20,439,N,VIIRS,n,2,286.35,9.76,D,0
27.36439,120.1586,330.31,0.46,0.47,2022-08-20,439,N,VIIRS,n,2,285.04,9.76,D,0
28.92369,120.021,332.39,0.43,0.46,2022-08-20,439,N,VIIRS,l,2,303.55,4.5,D,0
28.94936,120.06056,331.54,0.43,0.46,2022-08-20,439,N,VIIRS,l,2,302.94,3.21,D,0
28.96391,119.83448,330.27,0.44,0.46,2022-08-20,439,N,VIIRS,l,2,302.27,8.24,D,0
28.96812,119.83337,329.16,0.44,0.46,2022-08-20,439,N,VIIRS,l,2,301.35,6.1,D,0
28.52698,115.86972,331.07,0.38,0.59,2022-08-20,440,N,VIIRS,n,2,297.42,6.15,D,0
29.0765,119.7438,331.48,0.45,0.47,2022-08-20,440,N,VIIRS,n,2,301.4,4.55,D,0
31.38897,119.30582,336.73,0.43,0.46,2022-08-20,440,N,VIIRS,n,2,288.67,4.69,D,2
33.25894,131.65158,335.57,0.4,0.45,2022-08-20,440,N,VIIRS,n,2,291.1,4.14,D,2
33.26306,131.651,342.1,0.4,0.45,2022-08-20,440,N,VIIRS,n,2,290.46,4.14,D,2
33.26626,131.64162,332.23,0.4,0.45,2022-08-20,440,N,VIIRS,n,2,290.21,2.03,D,2
35.18386,118.7962,329.72,0.38,0.43,2022-08-20,441,N,VIIRS,l,2,301.3,1.96,D,2
36.98391,126.71277,339.83,0.41,0.37,2022-08-20,441,N,VIIRS,n,2,306.93,6.97,D,2
36.98425,126.68887,330.51,0.41,0.37,2022-08-20,441,N,VIIRS,l,2,305.06,4.92,D,2
36.98983,126.73067,333.27,0.41,0.37,2022-08-20,441,N,VIIRS,n,2,299.99,5.92,D,3
37.02789,128.32037,332.42,0.47,0.4,2022-08-20,441,N,VIIRS,n,2,299.49,5.1,D,2
36.92374,117.91693,333.92,0.39,0.44,2022-08-20,442,N,VIIRS,n,2,305.76,2.74,D,2
37.31226,122.14378,332.82,0.4,0.37,2022-08-20,442,N,VIIRS,l,2,306.5,4.02,D,0
37.54591,121.3176,333.72,0.42,0.38,2022-08-20,442,N,VIIRS,l,2,306.38,3.92,D,0
37.58112,115.98836,334.25,0.47,0.48,2022-08-20,442,N,VIIRS,n,2,296.61,3.51,D,0
37.58912,112.19173,329.45,0.37,0.58,2022-08-20,442,N,VIIRS,n,2,291.9,2.81,D,2
37.61964,120.46951,329.68,0.45,0.39,2022-08-20,442,N,VIIRS,l,2,304.25,3.07,D,0
38.18143,113.01686,327.15,0.33,0.55,2022-08-20,442,N,VIIRS,n,2,296.3,2.09,D,0
38.92699,121.29319,341.54,0.41,0.37,2022-08-20,442,N,VIIRS,n,2,301.79,2.51,D,0
39.01821,121.80479,341.89,0.4,0.37,2022-08-20,442,N,VIIRS,n,2,305.67,2.77,D,0
39.02306,117.5962,333.54,0.55,0.43,2022-08-20,442,N,VIIRS,l,2,307.33,7.14,D,0
39.02673,121.58627,332.04,0.4,0.37,2022-08-20,442,N,VIIRS,l,2,305.02,2.43,D,0
39.25928,119.03132,335.96,0.48,0.4,2022-08-20,442,N,VIIRS,l,2,307.93,2.94,D,2
39.33882,121.80681,331.78,0.4,0.37,2022-08-20,442,N,VIIRS,n,2,304.48,1.66,D,0
39.41642,118.89716,338.09,0.48,0.4,2022-08-20,442,N,VIIRS,l,2,308.77,3.93,D,0
39.41748,118.90266,337,0.48,0.4,2022-08-20,442,N,VIIRS,l,2,310.23,3.93,D,0
39.43461,118.46634,343.45,0.5,0.41,2022-08-20,442,N,VIIRS,n,2,305.2,8.23,D,2
39.65892,118.40442,331.35,0.5,0.41,2022-08-20,442,N,VIIRS,l,2,305.29,3.48,D,2
39.66083,118.41798,337.12,0.5,0.41,2022-08-20,442,N,VIIRS,n,2,306.05,4.21,D,2
39.75721,118.09152,335.53,0.51,0.41,2022-08-20,442,N,VIIRS,n,2,302.03,3.75,D,2
39.79576,123.02821,329.92,0.38,0.36,2022-08-20,442,N,VIIRS,n,2,301.12,1.66,D,0
39.80158,118.09544,337.51,0.51,0.41,2022-08-20,442,N,VIIRS,n,2,306.5,4.03,D,2
39.80529,118.09419,335.03,0.51,0.41,2022-08-20,442,N,VIIRS,n,2,303.83,4.03,D,2
39.81762,123.50427,350.67,0.38,0.36,2022-08-20,442,N,VIIRS,n,2,303.86,4.65,D,0
39.91212,118.67872,330.26,0.48,0.4,2022-08-20,442,N,VIIRS,l,2,305.13,2.21,D,2
40.22981,122.19041,333.5,0.39,0.36,2022-08-20,442,N,VIIRS,l,2,305.63,4,D,0
40.23531,123.39392,342.68,0.38,0.36,2022-08-20,442,N,VIIRS,n,2,304.8,3.49,D,0
40.31597,122.14769,338.49,0.39,0.36,2022-08-20,442,N,VIIRS,n,2,307.78,4.47,D,2
40.31927,122.14676,339.98,0.39,0.36,2022-08-20,442,N,VIIRS,n,2,307.84,4.59,D,2
40.44214,122.31776,335.71,0.39,0.36,2022-08-20,442,N,VIIRS,l,2,309.16,4.66,D,0
40.56725,122.46413,329.57,0.39,0.36,2022-08-20,442,N,VIIRS,l,2,301.08,1.61,D,0
38.72607,112.71616,344.09,0.33,0.55,2022-08-20,443,N,VIIRS,n,2,297.36,3.59,D,0
38.96498,106.86824,349.73,0.63,0.72,2022-08-20,443,N,VIIRS,n,2,291.85,10.72,D,0
38.96637,106.8648,343.99,0.63,0.72,2022-08-20,443,N,VIIRS,n,2,292.84,6.3,D,0
39.32647,106.98013,330.16,0.61,0.71,2022-08-20,443,N,VIIRS,n,2,293.74,4.88,D,2
39.32836,106.98079,334.78,0.61,0.71,2022-08-20,443,N,VIIRS,n,2,293.93,3.8,D,2
39.44519,110.50011,329.58,0.41,0.6,2022-08-20,443,N,VIIRS,n,2,285.36,3.31,D,2
39.87427,118.16372,337.32,0.51,0.41,2022-08-20,443,N,VIIRS,n,2,303.57,6.12,D,2
40.03428,113.16534,326.29,0.58,0.52,2022-08-20,443,N,VIIRS,l,2,298.79,3.44,D,0
40.03487,113.16637,327.53,0.58,0.52,2022-08-20,443,N,VIIRS,l,2,299.1,4.3,D,0
40.12774,118.44747,328.03,0.49,0.4,2022-08-20,443,N,VIIRS,n,2,295.8,1.25,D,2
40.28905,111.38583,334.01,0.35,0.57,2022-08-20,443,N,VIIRS,n,2,294.91,5.47,D,2
40.61773,109.7544,331.4,0.41,0.61,2022-08-20,443,N,VIIRS,n,2,298.36,2.96,D,2
40.6374,122.56525,336.3,0.39,0.36,2022-08-20,443,N,VIIRS,l,2,307.6,3.39,D,2
40.6447,122.568,344.85,0.39,0.36,2022-08-20,443,N,VIIRS,n,2,307.57,8.44,D,2
40.66528,122.4161,334.23,0.39,0.36,2022-08-20,443,N,VIIRS,l,2,307.32,4.37,D,2
40.69769,123.01906,329.57,0.38,0.36,2022-08-20,443,N,VIIRS,n,2,297.53,1.19,D,0
40.71807,120.88479,330.69,0.4,0.37,2022-08-20,443,N,VIIRS,l,2,304.46,2.55,D,0
40.72049,122.27457,332.85,0.39,0.36,2022-08-20,443,N,VIIRS,l,2,307.32,4.18,D,0
40.79823,119.35426,333.98,0.44,0.39,2022-08-20,443,N,VIIRS,n,2,300.44,1.65,D,0
40.82991,121.95544,331.8,0.39,0.36,2022-08-20,443,N,VIIRS,l,2,302.56,2.27,D,3
40.91777,122.8363,333.07,0.38,0.36,2022-08-20,443,N,VIIRS,n,2,307.16,2.31,D,0
41.11917,121.04462,328.37,0.4,0.37,2022-08-20,443,N,VIIRS,l,2,302.29,2.92,D,0
41.11996,121.04932,335.26,0.4,0.37,2022-08-20,443,N,VIIRS,n,2,302.96,2.92,D,0
41.13938,122.9978,344.01,0.38,0.36,2022-08-20,443,N,VIIRS,n,2,310.89,4.35,D,2
41.1399,122.97876,335.05,0.38,0.36,2022-08-20,443,N,VIIRS,l,2,309.75,2.8,D,2
41.14075,122.91708,334.48,0.38,0.36,2022-08-20,443,N,VIIRS,l,2,305.59,1.68,D,0
41.14134,122.35464,330.95,0.39,0.36,2022-08-20,443,N,VIIRS,n,2,300.91,1.62,D,0
41.14473,122.92075,333.66,0.38,0.36,2022-08-20,443,N,VIIRS,l,2,305.61,1.68,D,0
41.15274,122.31824,339.41,0.39,0.36,2022-08-20,443,N,VIIRS,n,2,299.21,4.04,D,0
41.15402,122.84733,329.27,0.38,0.36,2022-08-20,443,N,VIIRS,l,2,302.67,1.95,D,0
