latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
31.58101,130.65915,330.76,0.5,0.49,2025-02-25,350,N,VIIRS,n,2,284.84,3.79,D,1
33.25976,131.65024,340.48,0.41,0.45,2025-02-25,350,N,VIIRS,n,2,299.28,10.54,D,2
34.47135,133.42661,336.41,0.48,0.4,2025-02-25,350,N,VIIRS,n,2,294.9,4.79,D,2
34.48382,133.73425,326.28,0.47,0.4,2025-02-25,350,N,VIIRS,n,2,294.21,2.16,D,3
34.49081,133.71123,337.22,0.47,0.4,2025-02-25,350,N,VIIRS,n,2,296.79,18.94,D,3
37.01071,119.4499,326.02,0.72,0.76,2025-02-25,352,N,VIIRS,n,2,280.66,1.85,D,0
37.39241,118.57581,331.24,0.78,0.78,2025-02-25,352,N,VIIRS,n,2,288.18,4.16,D,0
37.39494,118.57438,327.87,0.77,0.78,2025-02-25,352,N,VIIRS,n,2,287.89,4.29,D,0
37.77402,118.76385,336.23,0.74,0.76,2025-02-25,352,N,VIIRS,n,2,285.04,3.79,D,0
39.07032,127.62993,338.4,0.49,0.49,2025-02-25,352,N,VIIRS,n,2,279.45,4.88,D,0
39.07476,127.62862,338.67,0.49,0.49,2025-02-25,352,N,VIIRS,n,2,277.85,8.24,D,0
39.48297,122.27253,339.86,0.45,0.63,2025-02-25,352,N,VIIRS,n,2,284.36,4.27,D,0
39.58709,121.57511,332.54,0.48,0.65,2025-02-25,352,N,VIIRS,n,2,284.01,3.19,D,0
39.67656,122.11672,345.4,0.45,0.63,2025-02-25,352,N,VIIRS,n,2,284.96,6.1,D,0
39.87654,123.38448,352.5,0.38,0.59,2025-02-25,352,N,VIIRS,n,2,288.26,13.13,D,0
39.87774,123.38884,356.32,0.38,0.59,2025-02-25,352,N,VIIRS,l,2,286.36,16.5,D,0
40.4436,128.77486,326.93,0.4,0.45,2025-02-25,352,N,VIIRS,n,2,283.14,1.95,D,0
40.47149,128.68422,326.34,0.41,0.45,2025-02-25,352,N,VIIRS,n,2,289.19,11.43,D,0
40.47252,128.68898,339.32,0.41,0.45,2025-02-25,352,N,VIIRS,n,2,288.77,14.54,D,0
39.82451,118.48994,333.18,0.66,0.73,2025-02-25,353,N,VIIRS,n,2,286.45,4.47,D,0
39.8306,118.55485,330.96,0.66,0.73,2025-02-25,353,N,VIIRS,n,2,286.45,3.91,D,0
39.89902,119.05285,325,0.62,0.72,2025-02-25,353,N,VIIRS,n,2,285.32,4.8,D,0
40.21688,120.26859,342.81,0.53,0.67,2025-02-25,353,N,VIIRS,n,2,286.09,5.05,D,0
40.22062,120.26433,330.96,0.53,0.67,2025-02-25,353,N,VIIRS,n,2,284.83,3.97,D,0
40.4122,120.56551,328.86,0.51,0.66,2025-02-25,353,N,VIIRS,n,2,285.97,0.94,D,0
40.41335,120.56792,329.88,0.51,0.66,2025-02-25,353,N,VIIRS,n,2,286.29,3.44,D,0
40.73634,122.33742,353.63,0.41,0.61,2025-02-25,353,N,VIIRS,n,2,283.66,5.43,D,0
40.81854,121.87512,333.86,0.43,0.62,2025-02-25,353,N,VIIRS,n,2,283.88,3.46,D,0
