latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
18.22246,120.89134,335.84,0.39,0.6,2023-01-22,431,N,VIIRS,n,2,288.05,3.78,D,0
18.47136,120.79836,334.59,0.4,0.6,2023-01-22,431,N,VIIRS,n,2,290.8,6.38,D,0
22.54207,120.35639,330.29,0.35,0.57,2023-01-22,432,N,VIIRS,n,2,296.21,4.26,D,2
23.33179,120.7307,353.44,0.32,0.55,2023-01-22,432,N,VIIRS,n,2,300.32,10.95,D,0
23.33238,120.73344,335.24,0.32,0.55,2023-01-22,432,N,VIIRS,n,2,292.59,10.95,D,0
33.29028,116.23127,328.11,0.35,0.57,2023-01-22,435,N,VIIRS,n,2,283.37,1.59,D,0
33.04993,113.04475,339.21,0.54,0.68,2023-01-22,436,N,VIIRS,n,2,281.07,4.85,D,0
33.23983,113.37408,344.59,0.51,0.66,2023-01-22,436,N,VIIRS,n,2,281.34,7.28,D,0
33.24133,113.37959,337.09,0.51,0.66,2023-01-22,436,N,VIIRS,n,2,279.66,8.42,D,0
35.9254,114.84806,328.93,0.36,0.58,2023-01-22,436,N,VIIRS,n,2,282.79,2.82,D,0
36.57008,114.71017,329.46,0.36,0.57,2023-01-22,436,N,VIIRS,n,2,278.34,2.76,D,0
36.63879,115.00166,339.53,0.34,0.56,2023-01-22,436,N,VIIRS,n,2,281.41,2.48,D,0
37.34063,118.22591,339.47,0.45,0.47,2023-01-22,436,N,VIIRS,n,2,281.73,9.05,D,0
37.34246,118.22316,349.59,0.45,0.47,2023-01-22,436,N,VIIRS,n,2,281.15,9.72,D,0
37.34482,118.22446,327.87,0.45,0.47,2023-01-22,436,N,VIIRS,n,2,277.7,3.8,D,0
37.81875,118.00011,329.91,0.45,0.47,2023-01-22,436,N,VIIRS,n,2,283.09,2.24,D,0
37.4063,114.90829,355.67,0.33,0.55,2023-01-22,437,N,VIIRS,n,2,280.94,2.88,D,0
37.75222,116.5276,355.84,0.54,0.5,2023-01-22,437,N,VIIRS,n,2,281.57,11.32,D,0
37.85316,117.8602,329.8,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,283.29,3.11,D,0
37.85738,117.85871,329.75,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,283,3.11,D,0
37.89643,117.64388,337.81,0.47,0.47,2023-01-22,437,N,VIIRS,n,2,282.27,4.37,D,0
37.90544,117.80873,327.65,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,280.43,3.12,D,0
37.90726,117.812,329.87,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,281.87,2.32,D,0
37.97871,116.89378,328.13,0.51,0.49,2023-01-22,437,N,VIIRS,n,2,282.59,3.31,D,0
37.99763,117.69957,329.09,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,280.76,3.43,D,0
37.9988,117.7047,335.76,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,282.68,4.96,D,0
38.00112,117.70123,354.68,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,282.07,12.79,D,0
38.00187,117.69807,325.98,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,277.99,2.53,D,0
38.00304,117.70319,329.5,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,279.91,3.97,D,0
38.00543,117.51163,332.64,0.47,0.48,2023-01-22,437,N,VIIRS,n,2,281.7,4.56,D,0
38.01588,117.49651,327.01,0.47,0.48,2023-01-22,437,N,VIIRS,n,2,278.63,1.63,D,0
38.02013,117.59666,338.21,0.47,0.47,2023-01-22,437,N,VIIRS,n,2,281.51,4.47,D,0
38.05265,116.60894,338.17,0.52,0.5,2023-01-22,437,N,VIIRS,n,2,281.54,2.64,D,0
38.10134,116.61364,329.71,0.52,0.5,2023-01-22,437,N,VIIRS,n,2,279.34,3.23,D,0
38.17245,116.85394,332.35,0.5,0.49,2023-01-22,437,N,VIIRS,n,2,280.92,3.7,D,0
38.17377,116.85955,325.11,0.5,0.49,2023-01-22,437,N,VIIRS,n,2,281.39,4.79,D,0
38.42016,116.90382,329.77,0.49,0.49,2023-01-22,437,N,VIIRS,n,2,279.49,2.95,D,0
38.47063,117.12217,327.25,0.48,0.48,2023-01-22,437,N,VIIRS,n,2,282.64,3.42,D,0
38.47346,116.99152,338.94,0.49,0.48,2023-01-22,437,N,VIIRS,n,2,282.61,3.52,D,0
38.4985,116.88443,339.69,0.49,0.49,2023-01-22,437,N,VIIRS,n,2,280.93,3.6,D,0
38.78118,117.22617,331.14,0.47,0.48,2023-01-22,437,N,VIIRS,n,2,281.46,2.53,D,0
38.88914,115.9832,330.71,0.54,0.51,2023-01-22,437,N,VIIRS,n,2,282.08,2.98,D,0
38.89574,116.43869,334.19,0.51,0.49,2023-01-22,437,N,VIIRS,n,2,281.7,5.25,D,0
39.07859,117.27447,355.44,0.46,0.47,2023-01-22,437,N,VIIRS,n,2,277.63,9.67,D,0
39.39069,114.66903,326.89,0.61,0.53,2023-01-22,437,N,VIIRS,n,2,279.27,2.82,D,0
39.39408,114.64668,330.02,0.61,0.53,2023-01-22,437,N,VIIRS,n,2,282.44,4.08,D,0
39.4333,118.46255,336.16,0.39,0.44,2023-01-22,437,N,VIIRS,n,2,282.66,3.36,D,2
39.43726,118.46115,334.27,0.39,0.44,2023-01-22,437,N,VIIRS,n,2,279.45,3.36,D,2
40.41707,115.20094,327.35,0.54,0.51,2023-01-22,437,N,VIIRS,n,2,275.38,1.94,D,0
40.60118,109.68413,326.85,0.5,0.66,2023-01-22,438,N,VIIRS,n,2,269.05,2.31,D,2
18.16122,95.19859,349.89,0.41,0.61,2023-01-22,612,N,VIIRS,n,2,305.5,5.78,D,0
