latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
44.12814,132.36295,325.44,0.32,0.55,2022-06-11,314,N,VIIRS,l,2,298.07,4.69,D,0
44.5366,132.75694,326.19,0.6,0.53,2022-06-11,314,N,VIIRS,l,2,301.02,2.72,D,2
45.92929,123.37401,336.74,0.7,0.75,2022-06-11,315,N,VIIRS,n,2,291.64,6.66,D,0
47.92842,131.48477,331.43,0.55,0.51,2022-06-11,315,N,VIIRS,n,2,303.82,2.23,D,0
50.18075,129.9803,343.6,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,296.72,6.19,D,0
50.19155,129.97527,335.57,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,297.15,6.97,D,0
50.19156,129.98219,342.7,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,296.46,6.97,D,0
50.1936,129.98282,348.03,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,296.1,6.97,D,0
50.19396,129.97182,334.22,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,295.6,4.32,D,0
50.19595,129.97243,334.17,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,295.42,5.02,D,0
50.19595,129.97931,354.59,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,297.25,11.72,D,0
50.19798,129.97992,335.89,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,294.21,5.02,D,0
50.33744,129.12968,341,0.59,0.52,2022-06-11,316,N,VIIRS,n,2,298.66,8.89,D,0
51.60413,128.82573,343.2,0.55,0.51,2022-06-11,316,N,VIIRS,n,2,300.67,9.01,D,0
53.52618,130.0905,356.85,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,308.22,21.68,D,0
53.52774,130.09673,367,0.43,0.46,2022-06-11,317,N,VIIRS,h,2,309.92,21.68,D,0
53.53016,130.08781,354.7,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,315.81,21.68,D,0
53.53172,130.09407,352.33,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,307.87,21.68,D,0
53.53258,130.07884,334.19,0.43,0.46,2022-06-11,317,N,VIIRS,l,2,304.5,7.5,D,0
53.53325,130.10019,344.15,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,304.15,13.39,D,0
53.53414,130.08511,353.29,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,309.27,14.71,D,0
53.53569,130.09135,348.69,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,307.94,14.71,D,0
53.53657,130.07617,327.39,0.43,0.46,2022-06-11,317,N,VIIRS,l,2,301.12,7.5,D,0
53.53812,130.08243,353.65,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,313.52,14.71,D,0
53.53968,130.08871,343.97,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,305.5,14.71,D,0
53.54979,130.11069,336.7,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,303.37,16,D,0
53.55136,130.117,367,0.43,0.46,2022-06-11,317,N,VIIRS,h,2,302.5,25.64,D,0
53.55168,130.08087,338.77,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,305.6,17.99,D,0
53.55217,130.10155,336.4,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,304.39,16,D,0
53.55372,130.1078,356.33,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,308.69,16,D,0
53.55409,130.07187,336.55,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,301.75,17.99,D,0
53.55529,130.11417,352.07,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,304.64,25.64,D,0
53.55568,130.07831,367,0.43,0.46,2022-06-11,317,N,VIIRS,h,2,310.46,17.99,D,0
53.55717,130.08429,340.19,0.43,0.46,2022-06-11,317,N,VIIRS,n,2,301.32,13.31,D,0
30.89526,120.44788,330.29,0.43,0.38,2022-06-11,451,N,VIIRS,l,2,302.27,5.28,D,0
30.9137,120.38834,330.24,0.43,0.38,2022-06-11,451,N,VIIRS,l,2,301.63,3.24,D,0
30.93669,119.97663,330.48,0.44,0.38,2022-06-11,451,N,VIIRS,l,2,302.25,4.68,D,0
30.98094,119.96249,331.73,0.44,0.38,2022-06-11,451,N,VIIRS,l,2,303.22,5.36,D,0
31.08108,119.93137,330.03,0.44,0.38,2022-06-11,451,N,VIIRS,l,2,302.86,6.18,D,0
31.09672,119.93716,330.02,0.44,0.38,2022-06-11,451,N,VIIRS,l,2,302.16,6.08,D,0
30.74516,117.39453,338.42,0.39,0.44,2022-06-11,452,N,VIIRS,n,2,303.02,5.41,D,2
31.02108,118.7,330.26,0.5,0.41,2022-06-11,452,N,VIIRS,l,2,302.07,4.14,D,0
31.42691,121.42999,338.78,0.4,0.37,2022-06-11,452,N,VIIRS,l,2,301.47,5.3,D,0
31.45969,121.41833,337.97,0.4,0.37,2022-06-11,452,N,VIIRS,l,2,302,7.13,D,2
