province_key,analysis_date,hotspot_count_thailand_000_050km_lag0,hotspot_count_thailand_050_100km_lag0,hotspot_count_thailand_100_300km_lag0,hotspot_count_thailand_300_500km_lag0,hotspot_count_laos_000_050km_lag0,hotspot_count_laos_050_100km_lag0,hotspot_count_laos_100_300km_lag0,hotspot_count_laos_300_500km_lag0,hotspot_count_myanmar_000_050km_lag0,hotspot_count_myanmar_050_100km_lag0,hotspot_count_myanmar_100_300km_lag0,hotspot_count_myanmar_300_500km_lag0,hotspot_count_china_000_050km_lag0,hotspot_count_china_050_100km_lag0,hotspot_count_china_100_300km_lag0,hotspot_count_china_300_500km_lag0
50,2021-04-27,0,1,1,1,0,0,2,5,0,0,43,126,0,0,0,22
50,2021-04-28,0,0,0,1,0,0,4,32,0,1,21,141,0,0,0,4
50,2021-04-29,0,0,0,0,0,0,13,0,0,0,13,151,0,0,0,5
50,2021-04-30,1,0,1,0,0,0,0,6,0,1,50,71,0,0,0,6
50,2021-05-01,10,11,8,16,0,0,30,63,0,0,16,28,0,0,1,4
50,2021-05-02,4,8,17,8,0,0,4,10,0,0,37,111,0,0,0,6
50,2021-05-03,22,59,35,10,0,0,38,35,0,0,70,142,0,0,3,10
50,2021-05-04,58,123,66,4,0,0,133,142,0,0,74,291,0,0,0,22
50,2021-05-05,34,60,126,6,0,0,78,242,0,0,86,405,0,0,0,13
50,2021-05-06,1,12,11,0,0,0,6,12,0,0,38,122,0,0,0,20
50,2021-05-07,15,9,12,14,0,0,24,97,0,0,24,287,0,0,0,12
50,2021-05-08,0,10,24,3,0,0,36,31,0,0,13,165,0,0,0,9
50,2021-05-09,1,2,13,7,0,0,37,112,0,0,7,121,0,0,0,43
50,2021-05-10,0,6,29,17,0,0,52,114,0,0,16,163,0,0,0,8
50,2021-05-11,5,17,92,28,0,0,46,122,0,0,39,185,0,0,0,1
50,2021-05-12,12,3,104,59,0,0,76,79,0,0,17,48,0,0,1,7
50,2021-05-13,9,5,36,21,0,0,8,12,0,0,11,83,0,0,1,10
50,2021-05-14,12,2,31,16,0,0,12,17,0,0,13,38,0,0,0,9
50,2021-05-15,3,5,36,3,0,0,16,39,0,0,14,87,0,0,0,19
50,2021-05-16,23,16,42,14,0,0,60,77,0,0,47,156,0,0,1,37
50,2021-05-17,36,29,64,23,0,0,39,137,0,1,56,75,0,0,2,70
50,2021-05-18,1,0,3,5,0,0,13,57,0,0,28,61,0,0,0,29
50,2021-05-19,4,0,7,0,0,0,8,12,0,0,3,3,0,0,0,10
50,2021-05-20,4,2,5,5,0,0,4,20,0,0,16,83,0,0,0,13
50,2021-05-21,0,1,6,5,0,0,9,23,0,0,22,30,0,0,1,22
50,2021-05-22,4,26,59,33,0,0,19,30,0,0,38,22,0,0,2,42
50,2021-05-23,1,2,15,21,0,0,10,65,0,0,12,17,0,0,0,86
50,2021-05-24,5,3,18,5,0,0,3,1,0,0,0,3,0,0,0,3
50,2021-05-25,3,2,2,2,0,0,0,0,0,0,0,1,0,0,0,5
50,2021-05-26,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2
50,2021-05-27,0,4,22,3,0,0,6,5,1,0,16,16,0,0,1,0
50,2021-05-28,0,0,1,5,0,0,2,0,0,0,1,5,0,0,0,9
50,2021-05-29,0,0,4,7,0,0,1,0,0,0,1,13,0,0,0,16
50,2021-05-30,0,1,1,7,0,0,0,7,0,1,0,0,0,0,0,7
50,2021-05-31,1,0,2,4,0,0,0,4,0,0,0,4,0,0,0,6
50,2021-06-01,2,4,3,10,0,0,4,10,0,0,4,14,0,0,0,0
50,2021-06-02,3,6,50,21,0,0,19,13,2,0,0,0,0,0,0,1
50,2021-06-03,0,3,1,11,0,0,5,16,0,0,1,7,0,0,0,3
50,2021-06-04,0,1,4,3,0,0,0,0,0,0,1,5,0,0,0,16
50,2021-06-05,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,42
50,2021-06-06,0,0,7,0,0,0,2,1,0,0,2,3,0,0,0,54
50,2021-06-07,0,0,1,1,0,0,1,3,0,0,2,2,0,0,0,24
50,2021-06-08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
50,2021-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
50,2021-06-13,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3
50,2021-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-17,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,10
50,2021-06-18,0,0,17,31,0,0,3,5,0,0,1,1,0,0,0,9
50,2021-06-19,0,0,0,5,0,0,0,3,0,0,1,0,0,0,0,9
50,2021-06-20,0,0,10,12,0,0,5,8,0,0,0,0,0,0,0,2
50,2021-06-21,0,0,2,6,0,0,7,1,0,0,0,0,0,0,0,1
50,2021-06-22,0,0,1,4,0,0,1,0,0,0,1,2,0,0,0,34
50,2021-06-23,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3
50,2021-06-24,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
50,2021-06-25,2,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0
50,2021-06-26,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
50,2021-06-27,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-06-30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-01,0,0,2,6,0,0,0,0,0,0,0,1,0,0,0,0
50,2021-07-02,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-03,0,0,2,20,0,0,0,0,0,0,1,1,0,0,0,1
50,2021-07-04,5,0,24,52,0,0,2,3,0,0,0,0,0,0,0,0
50,2021-07-05,0,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0
50,2021-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,2021-07-08,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
50,2021-07-09,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,2021-07-10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
50,2021-07-11,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,5
50,2021-07-12,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,2
50,2021-07-13,0,0,2,13,0,0,0,3,0,0,0,0,0,0,0,11
50,2021-07-14,0,0,19,1,0,0,0,1,1,0,1,8,0,0,0,11
50,2021-07-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,2021-07-16,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0
50,2021-07-17,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,2
50,2021-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
50,2021-07-20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,2021-07-22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2021-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-27,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,1
50,2021-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-29,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
50,2021-07-30,0,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-07-31,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
50,2021-08-02,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
50,2021-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2021-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-05,0,0,10,37,0,0,1,1,0,0,0,0,0,0,0,2
50,2021-08-06,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,2
50,2021-08-07,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-08,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0
50,2021-08-09,0,0,19,33,0,0,0,0,0,0,1,0,0,0,0,0
50,2021-08-10,0,0,12,8,0,0,0,0,0,0,0,2,0,0,0,0
50,2021-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-12,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-13,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-17,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0
50,2021-08-18,0,0,27,76,0,0,0,0,0,0,0,1,0,0,0,0
50,2021-08-19,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0
50,2021-08-20,0,0,15,50,0,0,0,0,0,0,0,2,0,0,0,0
50,2021-08-21,0,0,73,79,0,0,2,4,0,0,0,0,0,0,0,0
50,2021-08-22,0,0,2,25,0,0,0,0,0,0,3,2,0,0,0,0
50,2021-08-23,0,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-24,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-25,0,0,7,21,0,0,0,0,0,0,1,0,0,0,0,0
50,2021-08-26,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0
50,2021-08-27,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2
50,2021-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-08-29,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0
50,2021-08-30,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,3
50,2021-08-31,1,0,1,7,0,0,0,0,0,0,3,1,0,0,0,1
50,2021-09-01,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,1
50,2021-09-02,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
50,2021-09-03,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,6
50,2021-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-09-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
50,2021-09-06,0,1,6,6,0,0,0,0,0,0,0,1,0,0,0,1
50,2021-09-07,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,2
50,2021-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2021-09-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
50,2021-09-10,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4
50,2021-09-11,0,0,0,1,0,0,1,5,0,0,12,7,0,0,1,6
50,2021-09-12,1,0,3,3,0,0,1,9,0,0,1,3,0,0,0,14
50,2021-09-13,0,0,5,4,0,0,0,2,0,0,2,2,0,0,0,10
50,2021-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-09-15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-09-16,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
50,2021-09-17,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
50,2021-09-18,0,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0
50,2021-09-19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-09-20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
50,2021-09-21,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,1
50,2021-09-22,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,1
50,2021-09-23,0,0,0,0,0,0,0,8,0,0,2,10,0,0,0,7
50,2021-09-24,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,1
50,2021-09-25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
50,2021-09-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,2021-09-27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3
50,2021-09-28,0,0,1,6,0,0,0,6,0,0,0,8,0,0,4,3
50,2021-09-29,0,1,2,2,0,0,1,10,0,0,6,8,0,0,0,6
50,2021-09-30,0,0,0,5,0,0,1,20,0,0,4,1,0,0,0,2
50,2021-10-01,0,0,1,5,0,0,0,1,0,0,3,5,0,0,0,0
50,2021-10-02,0,0,5,2,0,0,0,1,0,0,0,2,0,0,0,0
50,2021-10-03,0,1,2,7,0,0,2,0,0,0,2,2,0,0,0,2
50,2021-10-04,0,0,1,4,0,0,0,4,0,0,2,2,0,0,0,1
50,2021-10-05,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,3
50,2021-10-06,2,0,0,0,0,0,1,0,0,0,6,1,0,0,0,1
50,2021-10-07,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,2
50,2021-10-08,1,2,5,4,0,0,0,10,0,0,5,7,0,0,0,4
50,2021-10-09,0,1,5,4,0,0,2,30,0,0,4,2,0,0,0,6
50,2021-10-10,0,1,1,1,0,0,2,0,0,0,0,3,0,0,0,0
50,2021-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-10-12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6
50,2021-10-13,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,5
50,2021-10-14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
50,2021-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-10-18,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1
50,2021-10-19,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
50,2021-10-20,0,0,0,3,0,0,1,4,0,0,0,3,0,0,0,1
50,2021-10-21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,2021-10-22,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0
50,2021-10-23,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0
50,2021-10-24,0,0,2,5,0,0,0,1,0,0,7,7,0,0,0,0
50,2021-10-25,0,0,3,9,0,0,2,2,0,0,7,5,0,0,0,0
50,2021-10-26,0,0,1,8,0,0,1,2,0,0,1,2,0,0,0,0
50,2021-10-27,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0
50,2021-10-28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
50,2021-10-29,0,0,0,0,0,0,0,1,0,0,28,13,0,0,0,0
50,2021-10-30,0,0,2,8,0,0,0,6,0,0,3,2,0,0,0,0
50,2021-10-31,0,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0
50,2021-11-01,0,0,0,4,0,0,0,0,0,0,1,5,0,0,0,0
50,2021-11-02,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
50,2021-11-03,0,0,0,4,0,0,0,1,0,0,9,4,0,0,0,4
50,2021-11-04,0,0,5,11,0,0,0,1,0,0,4,6,0,0,0,2
50,2021-11-05,0,1,3,18,0,0,0,3,0,0,4,1,0,0,0,2
50,2021-11-06,0,0,6,10,0,0,1,2,0,0,1,3,0,0,0,4
50,2021-11-07,0,0,4,0,0,0,1,5,0,0,14,5,0,0,0,3
50,2021-11-08,0,1,7,3,0,0,2,5,0,0,18,19,0,0,0,0
50,2021-11-09,1,0,8,11,0,0,0,1,0,0,24,25,0,0,0,2
50,2021-11-10,0,0,3,18,0,0,0,4,0,0,9,13,0,0,0,2
50,2021-11-11,0,0,8,7,0,0,0,3,0,0,11,5,0,0,0,0
50,2021-11-12,0,0,3,0,0,0,0,0,0,0,6,8,0,0,0,5
50,2021-11-13,0,1,8,2,0,0,0,3,0,0,11,16,0,0,0,0
50,2021-11-14,0,1,6,0,0,0,2,4,0,0,27,43,0,0,0,0
50,2021-11-15,1,2,35,22,0,0,0,4,0,0,11,15,0,0,0,0
50,2021-11-16,2,0,6,9,0,0,0,12,0,0,22,9,0,0,0,0
50,2021-11-17,2,0,5,11,0,0,1,0,0,0,1,12,0,0,0,1
50,2021-11-18,0,0,12,5,0,0,5,2,0,0,18,18,0,0,0,1
50,2021-11-19,0,0,33,28,0,0,1,6,0,0,86,49,0,0,0,3
50,2021-11-20,6,3,53,48,0,0,5,17,0,0,94,54,0,0,1,7
50,2021-11-21,4,2,29,42,0,0,10,29,0,0,28,25,0,0,4,19
50,2021-11-22,4,3,8,28,0,0,1,15,0,0,23,15,0,0,0,4
50,2021-11-23,1,0,10,8,0,0,2,6,0,0,37,10,0,0,0,0
50,2021-11-24,2,0,18,14,0,0,1,2,0,0,17,42,0,0,0,0
50,2021-11-25,0,1,39,39,0,0,0,3,0,0,13,24,0,0,0,3
50,2021-11-26,0,1,41,84,0,0,0,14,0,0,6,15,0,0,0,7
50,2021-11-27,0,2,30,27,0,0,0,15,0,0,15,10,0,0,0,5
50,2021-11-28,1,0,18,27,0,0,0,7,0,0,19,15,0,0,0,3
50,2021-11-29,1,2,40,32,0,0,2,7,0,0,52,17,0,0,1,3
50,2021-11-30,7,3,65,11,0,0,3,9,0,0,44,30,0,0,0,3
50,2021-12-01,8,32,142,45,0,0,4,16,0,0,66,42,0,0,0,12
50,2021-12-02,1,5,82,74,0,0,1,19,0,0,37,22,0,0,0,1
50,2021-12-03,0,3,58,66,0,0,7,22,0,0,23,34,0,0,0,2
50,2021-12-04,3,9,108,62,0,0,7,16,0,0,45,50,0,0,2,3
50,2021-12-05,9,13,146,67,0,0,6,20,0,0,69,89,0,0,0,2
50,2021-12-06,15,39,189,120,0,0,8,18,0,0,66,58,0,0,1,2
50,2021-12-07,7,9,107,108,0,0,13,33,0,0,42,25,0,0,6,4
50,2021-12-08,2,7,77,54,0,0,8,25,0,0,40,26,0,0,1,7
50,2021-12-09,0,6,35,24,0,0,0,11,0,0,21,40,0,0,1,11
50,2021-12-10,4,2,57,54,0,0,10,16,0,2,44,79,0,0,0,2
50,2021-12-11,18,21,82,75,0,0,6,10,0,0,57,59,0,0,0,6
50,2021-12-12,2,12,79,119,0,0,8,17,0,0,34,31,0,0,0,3
50,2021-12-13,2,6,42,54,0,0,13,14,0,0,20,20,0,0,0,2
50,2021-12-14,2,1,36,35,0,0,1,12,0,0,25,47,0,0,0,2
50,2021-12-15,0,5,39,47,0,0,4,14,0,0,40,67,0,0,0,4
50,2021-12-16,6,14,49,53,0,0,9,14,0,0,42,106,0,0,0,10
50,2021-12-17,10,20,88,82,0,0,11,33,0,2,55,76,0,0,0,15
50,2021-12-18,3,6,13,88,0,0,2,18,0,0,28,46,0,0,1,5
50,2021-12-19,0,3,25,38,0,0,1,9,0,0,20,23,0,0,0,4
50,2021-12-20,4,4,30,56,0,0,7,11,0,0,22,56,0,0,2,11
50,2021-12-21,2,11,55,85,0,0,10,22,0,1,26,62,0,0,0,10
50,2021-12-22,7,21,57,109,0,0,10,32,0,0,36,44,0,0,0,6
50,2021-12-23,6,9,47,97,0,0,15,35,0,0,19,30,0,0,2,0
50,2021-12-24,0,5,28,47,0,0,11,21,0,0,16,26,0,0,0,4
50,2021-12-25,7,4,23,19,0,0,1,18,0,0,24,51,0,0,0,0
50,2021-12-26,2,2,29,39,0,0,8,12,0,0,39,90,0,0,0,0
50,2021-12-27,2,11,37,98,0,0,7,17,0,0,89,81,0,0,0,4
50,2021-12-28,5,19,60,123,0,0,21,35,0,1,78,70,0,0,2,13
50,2021-12-29,8,8,22,64,0,0,4,4,0,0,54,40,0,0,0,8
50,2021-12-30,0,5,19,51,0,0,1,20,0,0,19,46,0,0,0,8
50,2021-12-31,1,3,21,72,0,0,9,10,0,0,61,71,0,0,0,4
50,2022-01-01,4,9,24,57,0,0,6,8,0,0,111,115,0,0,0,4
50,2022-01-02,4,14,40,108,0,0,16,45,0,0,75,87,0,0,0,6
50,2022-01-03,6,12,23,52,0,0,13,57,0,0,44,55,0,0,0,7
50,2022-01-04,9,8,17,22,0,0,12,30,0,0,73,108,0,0,0,14
50,2022-01-05,3,8,27,81,0,0,7,36,0,3,79,103,0,0,0,20
50,2022-01-06,12,11,62,138,0,0,13,50,0,4,136,162,0,0,2,23
50,2022-01-07,13,34,93,113,0,0,23,52,2,1,186,128,0,0,1,26
50,2022-01-08,9,20,66,136,0,0,24,70,3,0,137,94,0,0,5,21
50,2022-01-09,2,13,52,102,0,0,16,41,0,0,97,73,0,0,0,11
50,2022-01-10,12,17,40,103,0,0,17,48,0,3,121,89,0,0,1,15
50,2022-01-11,9,24,39,139,0,0,15,37,1,4,70,52,0,0,1,17
50,2022-01-12,4,21,61,114,0,0,15,46,0,0,41,65,0,0,0,3
50,2022-01-13,0,24,80,181,0,0,7,29,0,1,80,74,0,0,2,20
50,2022-01-14,1,9,34,137,0,0,15,51,0,0,4,16,0,0,4,1
50,2022-01-15,1,1,22,98,0,0,10,30,0,0,8,10,0,0,0,0
50,2022-01-16,0,4,27,91,0,0,27,28,0,0,6,14,0,0,0,2
50,2022-01-17,1,2,39,90,0,0,12,5,0,0,48,99,0,0,0,2
50,2022-01-18,1,3,61,224,0,0,4,9,0,0,77,84,0,0,1,2
50,2022-01-19,1,1,27,177,0,0,9,42,0,0,43,90,0,0,0,3
50,2022-01-20,0,0,3,38,0,0,2,1,0,0,40,47,0,0,0,0
50,2022-01-21,2,1,4,12,0,0,0,0,0,0,128,137,0,0,0,0
50,2022-01-22,5,3,1,6,0,0,0,0,3,0,150,203,0,0,0,2
50,2022-01-23,11,19,55,35,0,0,5,1,0,0,231,245,0,0,1,8
50,2022-01-24,12,8,47,80,0,0,2,31,0,1,152,138,0,0,4,7
50,2022-01-25,7,11,36,136,0,0,5,32,0,5,142,57,0,0,0,4
50,2022-01-26,19,32,73,114,0,0,25,41,0,5,127,55,0,0,0,0
50,2022-01-27,34,51,124,79,0,0,33,100,3,3,201,173,0,0,0,0
50,2022-01-28,76,124,249,182,0,0,55,89,4,2,488,417,0,0,2,8
50,2022-01-29,107,173,342,304,0,0,115,182,5,3,449,328,0,0,0,14
50,2022-01-30,47,96,202,338,0,0,58,178,0,5,279,301,0,0,0,15
50,2022-01-31,50,84,164,186,0,0,35,70,7,9,293,309,0,0,0,9
50,2022-02-01,60,81,124,134,0,0,40,26,3,5,458,408,0,0,2,2
50,2022-02-02,122,165,162,125,0,0,50,34,9,22,502,607,0,0,1,4
50,2022-02-03,93,171,168,134,0,0,47,66,15,21,363,426,0,0,1,11
50,2022-02-04,14,39,26,34,0,0,13,24,0,5,213,216,0,0,2,13
50,2022-02-05,0,1,0,32,0,0,0,0,0,0,56,62,0,0,0,1
50,2022-02-06,0,1,3,87,0,0,0,3,0,0,70,271,0,0,0,0
50,2022-02-07,6,15,25,152,0,0,3,23,4,0,221,617,0,0,0,0
50,2022-02-08,42,94,108,269,0,0,25,58,7,9,366,525,0,0,1,13
50,2022-02-09,47,75,132,317,0,0,44,120,4,2,450,325,0,0,0,35
50,2022-02-10,34,69,87,107,0,0,52,136,2,5,330,336,0,0,2,12
50,2022-02-11,67,43,60,14,0,0,83,103,12,15,419,415,0,0,1,30
50,2022-02-12,84,83,97,9,0,0,71,74,12,18,551,721,0,0,0,9
50,2022-02-13,163,245,162,77,0,0,61,68,11,34,528,1068,0,0,1,21
50,2022-02-14,103,152,176,58,0,0,50,47,14,36,472,550,0,0,0,32
50,2022-02-15,9,20,7,20,0,0,7,88,12,14,398,505,0,0,0,12
50,2022-02-16,2,14,2,0,0,0,12,11,9,5,395,597,0,0,0,15
50,2022-02-17,0,2,3,4,0,0,9,30,0,0,93,508,0,0,0,23
50,2022-02-18,1,8,4,21,0,0,6,15,0,0,280,795,0,0,1,24
50,2022-02-19,0,0,8,56,0,0,0,0,1,0,139,567,0,0,1,25
50,2022-02-20,1,0,2,7,0,0,0,0,2,15,425,506,0,0,0,2
50,2022-02-21,0,1,7,16,0,0,0,0,0,2,81,183,0,0,0,0
50,2022-02-22,4,13,25,48,0,0,0,0,2,33,504,627,0,0,0,0
50,2022-02-23,5,12,37,117,0,0,1,8,8,50,740,1247,0,0,0,1
50,2022-02-24,33,33,77,228,0,0,7,24,7,88,1100,1132,0,0,0,12
50,2022-02-25,22,37,62,219,0,0,15,57,5,59,743,747,0,0,0,14
50,2022-02-26,6,20,51,209,0,0,14,85,4,46,579,491,0,0,1,31
50,2022-02-27,12,46,158,151,0,0,16,27,4,44,900,939,0,0,2,45
50,2022-02-28,8,32,243,202,0,0,12,167,13,49,999,1221,0,0,2,31
50,2022-03-01,74,162,165,270,0,0,179,382,40,223,1433,1570,0,0,0,21
50,2022-03-02,49,114,152,293,0,0,158,417,32,183,837,885,0,0,0,21
50,2022-03-03,23,35,68,186,0,0,146,419,24,74,581,700,0,0,1,16
50,2022-03-04,20,27,58,108,0,0,140,284,16,43,665,904,0,0,0,20
50,2022-03-05,33,84,85,159,0,0,265,453,52,51,985,729,0,0,1,13
50,2022-03-06,88,156,181,143,0,0,290,503,102,144,997,1136,0,0,0,1
50,2022-03-07,50,144,154,104,0,0,115,72,44,123,848,739,0,0,1,6
50,2022-03-08,0,18,30,73,0,0,3,65,1,10,430,520,0,0,0,8
50,2022-03-09,1,7,13,74,0,0,6,76,0,1,265,482,0,0,0,6
50,2022-03-10,0,15,27,86,0,0,32,133,10,15,576,1177,0,0,1,10
50,2022-03-11,5,36,105,96,0,0,97,285,15,42,933,2014,0,0,0,9
50,2022-03-12,22,98,210,203,0,0,196,509,36,63,1535,1967,0,0,1,20
50,2022-03-13,13,81,106,197,0,0,205,520,20,54,923,1237,0,0,0,13
50,2022-03-14,6,35,74,87,0,0,118,429,4,16,565,1046,0,0,0,8
50,2022-03-15,4,40,65,76,0,0,98,62,0,12,861,2061,0,0,2,16
50,2022-03-16,2,47,70,107,0,0,1,0,5,20,1737,2328,0,0,0,15
50,2022-03-17,51,254,283,190,0,0,12,1,2,26,1823,2631,0,0,0,8
50,2022-03-18,22,155,204,28,0,0,9,6,0,67,1355,1473,0,0,0,20
50,2022-03-19,7,43,94,21,0,0,29,28,3,25,1129,1428,0,0,0,8
50,2022-03-20,2,17,32,23,0,0,103,140,3,60,974,1504,0,0,0,2
50,2022-03-21,3,0,27,10,0,0,84,54,1,0,189,1234,0,0,0,6
50,2022-03-22,0,3,38,60,0,0,90,53,1,0,41,8,0,0,0,0
50,2022-03-23,0,1,18,26,0,0,1,68,0,0,3,3,0,0,0,0
50,2022-03-24,1,15,15,25,0,0,0,9,4,1,26,17,0,0,0,4
50,2022-03-25,4,17,37,35,0,0,15,143,9,34,206,137,0,0,0,4
